ocel_id,ocel_time,lifecycle,resource
event:1211,2022-05-19T07:10:00.000Z,complete,Finance/Account Department
event:1212,2022-05-19T07:10:00.000Z,complete,Finance/Account Department
event:1213,2022-05-19T07:10:00.000Z,complete,Finance/Account Department
event:1233,2022-05-19T11:46:00.000Z,complete,Finance/Account Department
event:1254,2022-05-20T07:10:00.000Z,complete,Finance/Account Department
event:1310,2022-05-23T07:10:00.000Z,complete,Finance/Account Department
event:1311,2022-05-23T07:10:00.000Z,complete,Finance/Account Department
event:1312,2022-05-23T07:10:00.000Z,complete,Finance/Account Department
event:1313,2022-05-23T07:10:00.000Z,complete,Finance/Account Department
event:1331,2022-05-23T11:53:00.000Z,complete,Finance/Account Department
event:1355,2022-05-24T07:10:00.000Z,complete,Finance/Account Department
event:1356,2022-05-24T07:10:00.000Z,complete,Finance/Account Department
event:1357,2022-05-24T07:10:00.000Z,complete,Finance/Account Department
event:1396,2022-05-25T07:10:00.000Z,complete,Finance/Account Department
event:1397,2022-05-25T07:10:00.000Z,complete,Finance/Account Department
event:1401,2022-05-25T07:30:00.000Z,complete,Finance/Account Department
event:1408,2022-05-25T09:50:00.000Z,complete,Finance/Account Department
event:1488,2022-05-27T07:56:00.000Z,complete,Finance/Account Department
event:1574,2022-05-30T07:10:00.000Z,complete,Finance/Account Department
event:1575,2022-05-30T07:10:00.000Z,complete,Finance/Account Department
event:1584,2022-05-30T09:12:00.000Z,complete,Finance/Account Department
event:1587,2022-05-30T09:27:00.000Z,complete,Finance/Account Department
event:1590,2022-05-30T09:43:00.000Z,complete,Finance/Account Department
event:1597,2022-05-30T12:22:00.000Z,complete,Finance/Account Department
event:1632,2022-05-31T10:07:00.000Z,complete,Finance/Account Department
event:1638,2022-05-31T11:25:00.000Z,complete,Finance/Account Department
event:1645,2022-05-31T13:03:00.000Z,complete,Finance/Account Department
event:1679,2022-06-01T07:10:00.000Z,complete,Finance/Account Department
event:1710,2022-06-02T07:10:00.000Z,complete,Finance/Account Department
event:1716,2022-06-02T07:48:00.000Z,complete,Finance/Account Department
event:1719,2022-06-02T08:42:00.000Z,complete,Finance/Account Department
event:1723,2022-06-02T09:33:00.000Z,complete,Finance/Account Department
event:1736,2022-06-02T13:12:00.000Z,complete,Finance/Account Department
event:1739,2022-06-02T14:43:00.000Z,complete,Finance/Account Department
event:1752,2022-06-03T07:10:00.000Z,complete,Finance/Account Department
event:1759,2022-06-03T13:15:00.000Z,complete,Finance/Account Department
event:1762,2022-06-03T13:43:00.000Z,complete,Finance/Account Department
event:1819,2022-06-06T07:10:00.000Z,complete,Finance/Account Department
event:1820,2022-06-06T07:10:00.000Z,complete,Finance/Account Department
event:1821,2022-06-06T07:10:00.000Z,complete,Finance/Account Department
event:1822,2022-06-06T07:10:00.000Z,complete,Finance/Account Department
event:1828,2022-06-06T07:34:00.000Z,complete,Finance/Account Department
event:1859,2022-06-07T07:10:00.000Z,complete,Finance/Account Department
event:1860,2022-06-07T07:10:00.000Z,complete,Finance/Account Department
event:1903,2022-06-08T07:10:00.000Z,complete,Finance/Account Department
event:1970,2022-06-09T07:10:00.000Z,complete,Finance/Account Department
event:1971,2022-06-09T07:10:00.000Z,complete,Finance/Account Department
event:1972,2022-06-09T07:10:00.000Z,complete,Finance/Account Department
event:1973,2022-06-09T07:10:00.000Z,complete,Finance/Account Department
event:1974,2022-06-09T07:10:00.000Z,complete,Finance/Account Department
event:1982,2022-06-09T08:22:00.000Z,complete,Finance/Account Department
event:1984,2022-06-09T08:29:00.000Z,complete,Finance/Account Department
event:1991,2022-06-09T10:20:00.000Z,complete,Finance/Account Department
event:1995,2022-06-09T13:40:00.000Z,complete,Finance/Account Department
event:2018,2022-06-10T07:10:00.000Z,complete,Finance/Account Department
event:2019,2022-06-10T07:10:00.000Z,complete,Finance/Account Department
event:2020,2022-06-10T07:10:00.000Z,complete,Finance/Account Department
event:2025,2022-06-10T08:30:00.000Z,complete,Finance/Account Department
event:2064,2022-06-13T07:10:00.000Z,complete,Finance/Account Department
event:2084,2022-06-14T08:46:00.000Z,complete,Finance/Account Department
event:2107,2022-06-15T07:10:00.000Z,complete,Finance/Account Department
event:2125,2022-06-16T07:10:00.000Z,complete,Finance/Account Department
event:2142,2022-06-17T07:10:00.000Z,complete,Finance/Account Department
event:2222,2022-06-20T07:10:00.000Z,complete,Finance/Account Department
event:2236,2022-06-20T12:37:00.000Z,complete,Finance/Account Department
event:2263,2022-06-21T07:10:00.000Z,complete,Finance/Account Department
event:2267,2022-06-21T08:11:00.000Z,complete,Finance/Account Department
event:2298,2022-06-22T07:10:00.000Z,complete,Finance/Account Department
event:2299,2022-06-22T07:10:00.000Z,complete,Finance/Account Department
event:2302,2022-06-22T07:37:00.000Z,complete,Finance/Account Department
event:2321,2022-06-22T13:17:00.000Z,complete,Finance/Account Department
event:2354,2022-06-23T07:10:00.000Z,complete,Finance/Account Department
event:2355,2022-06-23T07:10:00.000Z,complete,Finance/Account Department
event:2356,2022-06-23T07:10:00.000Z,complete,Finance/Account Department
event:2357,2022-06-23T07:10:00.000Z,complete,Finance/Account Department
event:2358,2022-06-23T07:10:00.000Z,complete,Finance/Account Department
event:2413,2022-06-24T07:10:00.000Z,complete,Finance/Account Department
event:2414,2022-06-24T07:10:00.000Z,complete,Finance/Account Department
event:2479,2022-06-27T07:10:00.000Z,complete,Finance/Account Department
event:2480,2022-06-27T07:10:00.000Z,complete,Finance/Account Department
event:2513,2022-06-28T14:50:00.000Z,complete,Finance/Account Department
event:2551,2022-06-29T07:10:00.000Z,complete,Finance/Account Department
event:2552,2022-06-29T07:10:00.000Z,complete,Finance/Account Department
event:2553,2022-06-29T07:10:00.000Z,complete,Finance/Account Department
event:2599,2022-06-30T07:10:00.000Z,complete,Finance/Account Department
event:2600,2022-06-30T07:10:00.000Z,complete,Finance/Account Department
event:2601,2022-06-30T07:10:00.000Z,complete,Finance/Account Department
event:2615,2022-06-30T11:26:00.000Z,complete,Finance/Account Department
event:2655,2022-07-01T07:10:00.000Z,complete,Finance/Account Department
event:2656,2022-07-01T07:10:00.000Z,complete,Finance/Account Department
event:2657,2022-07-01T07:10:00.000Z,complete,Finance/Account Department
event:2658,2022-07-01T07:10:00.000Z,complete,Finance/Account Department
event:2666,2022-07-01T12:31:00.000Z,complete,Finance/Account Department
event:2708,2022-07-04T07:10:00.000Z,complete,Finance/Account Department
event:2709,2022-07-04T07:10:00.000Z,complete,Finance/Account Department
event:2710,2022-07-04T07:10:00.000Z,complete,Finance/Account Department
event:2711,2022-07-04T07:10:00.000Z,complete,Finance/Account Department
event:2739,2022-07-05T07:10:00.000Z,complete,Finance/Account Department
event:2740,2022-07-05T07:10:00.000Z,complete,Finance/Account Department
event:2746,2022-07-05T09:54:00.000Z,complete,Finance/Account Department
event:2774,2022-07-06T12:10:00.000Z,complete,Finance/Account Department
event:2786,2022-07-07T07:10:00.000Z,complete,Finance/Account Department
event:2787,2022-07-07T07:10:00.000Z,complete,Finance/Account Department
event:2802,2022-07-07T12:35:00.000Z,complete,Finance/Account Department
event:2804,2022-07-07T12:38:00.000Z,complete,Finance/Account Department
event:2823,2022-07-08T07:10:00.000Z,complete,Finance/Account Department
event:2824,2022-07-08T07:10:00.000Z,complete,Finance/Account Department
event:2834,2022-07-08T11:03:00.000Z,complete,Finance/Account Department
event:2877,2022-07-11T07:10:00.000Z,complete,Finance/Account Department
event:2881,2022-07-11T08:31:00.000Z,complete,Finance/Account Department
event:2890,2022-07-11T10:39:00.000Z,complete,Finance/Account Department
event:2893,2022-07-11T12:14:00.000Z,complete,Finance/Account Department
event:2925,2022-07-12T07:10:00.000Z,complete,Finance/Account Department
event:2926,2022-07-12T07:10:00.000Z,complete,Finance/Account Department
event:2927,2022-07-12T07:10:00.000Z,complete,Finance/Account Department
event:2928,2022-07-12T07:10:00.000Z,complete,Finance/Account Department
event:2968,2022-07-13T09:08:00.000Z,complete,Finance/Account Department
event:3108,2022-07-18T07:10:00.000Z,complete,Finance/Account Department
event:3196,2022-07-20T07:10:00.000Z,complete,Finance/Account Department
event:3212,2022-07-20T10:19:00.000Z,complete,Finance/Account Department
event:3242,2022-07-21T07:10:00.000Z,complete,Finance/Account Department
event:3243,2022-07-21T07:10:00.000Z,complete,Finance/Account Department
event:3262,2022-07-21T10:50:00.000Z,complete,Finance/Account Department
event:3265,2022-07-21T13:23:00.000Z,complete,Finance/Account Department
event:3294,2022-07-22T07:10:00.000Z,complete,Finance/Account Department
event:3295,2022-07-22T07:10:00.000Z,complete,Finance/Account Department
event:3296,2022-07-22T07:10:00.000Z,complete,Finance/Account Department
event:3316,2022-07-22T12:27:00.000Z,complete,Finance/Account Department
event:3419,2022-07-25T07:10:00.000Z,complete,Finance/Account Department
event:3420,2022-07-25T07:10:00.000Z,complete,Finance/Account Department
event:3421,2022-07-25T07:10:00.000Z,complete,Finance/Account Department
event:3422,2022-07-25T07:10:00.000Z,complete,Finance/Account Department
event:3423,2022-07-25T07:10:00.000Z,complete,Finance/Account Department
event:3424,2022-07-25T07:10:00.000Z,complete,Finance/Account Department
event:3425,2022-07-25T07:10:00.000Z,complete,Finance/Account Department
event:3426,2022-07-25T07:10:00.000Z,complete,Finance/Account Department
event:3427,2022-07-25T07:10:00.000Z,complete,Finance/Account Department
event:3428,2022-07-25T07:10:00.000Z,complete,Finance/Account Department
event:3441,2022-07-25T11:06:00.000Z,complete,Finance/Account Department
event:3504,2022-07-26T07:10:00.000Z,complete,Finance/Account Department
event:3505,2022-07-26T07:10:00.000Z,complete,Finance/Account Department
event:3506,2022-07-26T07:10:00.000Z,complete,Finance/Account Department
event:3507,2022-07-26T07:10:00.000Z,complete,Finance/Account Department
event:3508,2022-07-26T07:10:00.000Z,complete,Finance/Account Department
event:3509,2022-07-26T07:10:00.000Z,complete,Finance/Account Department
event:3555,2022-07-27T07:10:00.000Z,complete,Finance/Account Department
event:3556,2022-07-27T07:10:00.000Z,complete,Finance/Account Department
event:3557,2022-07-27T07:10:00.000Z,complete,Finance/Account Department
event:3558,2022-07-27T07:10:00.000Z,complete,Finance/Account Department
event:3564,2022-07-27T09:26:00.000Z,complete,Finance/Account Department
event:3567,2022-07-27T10:06:00.000Z,complete,Finance/Account Department
event:3571,2022-07-27T12:27:00.000Z,complete,Finance/Account Department
event:3604,2022-07-28T07:10:00.000Z,complete,Finance/Account Department
event:3605,2022-07-28T07:10:00.000Z,complete,Finance/Account Department
event:3606,2022-07-28T07:10:00.000Z,complete,Finance/Account Department
event:3607,2022-07-28T07:10:00.000Z,complete,Finance/Account Department
event:3633,2022-07-29T07:10:00.000Z,complete,Finance/Account Department
event:3637,2022-07-29T08:04:00.000Z,complete,Finance/Account Department
event:3702,2022-08-01T07:10:00.000Z,complete,Finance/Account Department
event:3703,2022-08-01T07:10:00.000Z,complete,Finance/Account Department
event:3704,2022-08-01T07:10:00.000Z,complete,Finance/Account Department
event:3720,2022-08-01T13:58:00.000Z,complete,Finance/Account Department
event:3743,2022-08-02T07:10:00.000Z,complete,Finance/Account Department
event:3744,2022-08-02T07:10:00.000Z,complete,Finance/Account Department
event:3804,2022-08-04T07:10:00.000Z,complete,Finance/Account Department
event:3805,2022-08-04T07:10:00.000Z,complete,Finance/Account Department
event:3806,2022-08-04T07:10:00.000Z,complete,Finance/Account Department
event:3811,2022-08-04T10:31:00.000Z,complete,Finance/Account Department
event:3854,2022-08-05T07:10:00.000Z,complete,Finance/Account Department
event:3855,2022-08-05T07:10:00.000Z,complete,Finance/Account Department
event:3856,2022-08-05T07:10:00.000Z,complete,Finance/Account Department
event:3857,2022-08-05T07:10:00.000Z,complete,Finance/Account Department
event:3858,2022-08-05T07:10:00.000Z,complete,Finance/Account Department
event:3928,2022-08-08T07:10:00.000Z,complete,Finance/Account Department
event:3929,2022-08-08T07:10:00.000Z,complete,Finance/Account Department
event:3930,2022-08-08T07:10:00.000Z,complete,Finance/Account Department
event:3931,2022-08-08T07:10:00.000Z,complete,Finance/Account Department
event:3940,2022-08-08T10:47:00.000Z,complete,Finance/Account Department
event:3945,2022-08-08T12:13:00.000Z,complete,Finance/Account Department
event:3949,2022-08-08T13:07:00.000Z,complete,Finance/Account Department
event:3952,2022-08-08T14:04:00.000Z,complete,Finance/Account Department
event:4007,2022-08-10T07:10:00.000Z,complete,Finance/Account Department
event:4021,2022-08-10T14:10:00.000Z,complete,Finance/Account Department
event:4040,2022-08-11T09:38:00.000Z,complete,Finance/Account Department
event:4143,2022-08-15T07:10:00.000Z,complete,Finance/Account Department
event:4152,2022-08-15T11:09:00.000Z,complete,Finance/Account Department
event:4155,2022-08-15T11:22:00.000Z,complete,Finance/Account Department
event:4158,2022-08-15T11:54:00.000Z,complete,Finance/Account Department
event:4188,2022-08-16T07:10:00.000Z,complete,Finance/Account Department
event:4191,2022-08-16T08:11:00.000Z,complete,Finance/Account Department
event:4196,2022-08-16T09:34:00.000Z,complete,Finance/Account Department
event:4199,2022-08-16T10:54:00.000Z,complete,Finance/Account Department
event:4206,2022-08-16T12:10:00.000Z,complete,Finance/Account Department
event:4212,2022-08-16T14:33:00.000Z,complete,Finance/Account Department
event:4234,2022-08-17T07:10:00.000Z,complete,Finance/Account Department
event:4241,2022-08-17T10:09:00.000Z,complete,Finance/Account Department
event:4242,2022-08-17T10:13:00.000Z,complete,Finance/Account Department
event:4245,2022-08-17T13:31:00.000Z,complete,Finance/Account Department
event:4274,2022-08-18T07:10:00.000Z,complete,Finance/Account Department
event:4275,2022-08-18T07:10:00.000Z,complete,Finance/Account Department
event:4281,2022-08-18T07:25:00.000Z,complete,Finance/Account Department
event:4292,2022-08-18T12:08:00.000Z,complete,Finance/Account Department
event:4325,2022-08-19T07:10:00.000Z,complete,Finance/Account Department
event:4326,2022-08-19T07:10:00.000Z,complete,Finance/Account Department
event:4327,2022-08-19T07:10:00.000Z,complete,Finance/Account Department
event:4406,2022-08-22T07:10:00.000Z,complete,Finance/Account Department
event:4407,2022-08-22T07:10:00.000Z,complete,Finance/Account Department
event:4412,2022-08-22T08:54:00.000Z,complete,Finance/Account Department
event:4417,2022-08-22T09:12:00.000Z,complete,Finance/Account Department
event:4427,2022-08-22T13:26:00.000Z,complete,Finance/Account Department
event:4430,2022-08-22T14:29:00.000Z,complete,Finance/Account Department
event:4446,2022-08-23T07:10:00.000Z,complete,Finance/Account Department
event:4447,2022-08-23T07:10:00.000Z,complete,Finance/Account Department
event:4458,2022-08-23T08:57:00.000Z,complete,Finance/Account Department
event:4470,2022-08-23T13:13:00.000Z,complete,Finance/Account Department
event:4493,2022-08-24T07:10:00.000Z,complete,Finance/Account Department
event:4494,2022-08-24T07:10:00.000Z,complete,Finance/Account Department
event:4503,2022-08-24T11:12:00.000Z,complete,Finance/Account Department
event:4525,2022-08-25T07:10:00.000Z,complete,Finance/Account Department
event:4526,2022-08-25T07:10:00.000Z,complete,Finance/Account Department
event:4656,2022-08-29T07:10:00.000Z,complete,Finance/Account Department
event:4658,2022-08-29T07:12:00.000Z,complete,Finance/Account Department
event:4667,2022-08-29T09:39:00.000Z,complete,Finance/Account Department
event:4677,2022-08-29T12:18:00.000Z,complete,Finance/Account Department
event:4691,2022-08-29T15:00:00.000Z,complete,Finance/Account Department
event:4722,2022-08-30T07:10:00.000Z,complete,Finance/Account Department
event:4723,2022-08-30T07:10:00.000Z,complete,Finance/Account Department
event:4724,2022-08-30T07:10:00.000Z,complete,Finance/Account Department
event:4725,2022-08-30T07:10:00.000Z,complete,Finance/Account Department
event:4759,2022-08-31T13:51:00.000Z,complete,Finance/Account Department
event:4795,2022-09-01T13:30:00.000Z,complete,Finance/Account Department
event:4848,2022-09-02T11:37:00.000Z,complete,Finance/Account Department
event:4856,2022-09-02T14:48:00.000Z,complete,Finance/Account Department
event:4935,2022-09-05T07:10:00.000Z,complete,Finance/Account Department
event:4936,2022-09-05T07:10:00.000Z,complete,Finance/Account Department
event:4945,2022-09-05T09:55:00.000Z,complete,Finance/Account Department
event:4972,2022-09-06T07:10:00.000Z,complete,Finance/Account Department
event:4973,2022-09-06T07:10:00.000Z,complete,Finance/Account Department
event:4978,2022-09-06T07:21:00.000Z,complete,Finance/Account Department
event:5025,2022-09-07T07:14:00.000Z,complete,Finance/Account Department
event:5028,2022-09-07T08:08:00.000Z,complete,Finance/Account Department
event:5098,2022-09-08T07:10:00.000Z,complete,Finance/Account Department
event:5099,2022-09-08T07:10:00.000Z,complete,Finance/Account Department
event:5100,2022-09-08T07:10:00.000Z,complete,Finance/Account Department
event:5101,2022-09-08T07:10:00.000Z,complete,Finance/Account Department
event:5102,2022-09-08T07:10:00.000Z,complete,Finance/Account Department
event:5103,2022-09-08T07:10:00.000Z,complete,Finance/Account Department
event:5111,2022-09-08T08:14:00.000Z,complete,Finance/Account Department
event:5126,2022-09-08T14:19:00.000Z,complete,Finance/Account Department
event:5148,2022-09-09T08:07:00.000Z,complete,Finance/Account Department
event:5152,2022-09-09T08:29:00.000Z,complete,Finance/Account Department
event:5156,2022-09-09T08:44:00.000Z,complete,Finance/Account Department
event:5253,2022-09-12T07:10:00.000Z,complete,Finance/Account Department
event:5254,2022-09-12T07:10:00.000Z,complete,Finance/Account Department
event:5312,2022-09-13T07:10:00.000Z,complete,Finance/Account Department
event:5313,2022-09-13T07:10:00.000Z,complete,Finance/Account Department
event:5327,2022-09-13T12:21:00.000Z,complete,Finance/Account Department
event:5334,2022-09-13T15:08:00.000Z,complete,Finance/Account Department
event:5362,2022-09-14T07:10:00.000Z,complete,Finance/Account Department
event:5420,2022-09-15T07:10:00.000Z,complete,Finance/Account Department
event:5421,2022-09-15T07:10:00.000Z,complete,Finance/Account Department
event:5423,2022-09-15T07:18:00.000Z,complete,Finance/Account Department
event:5449,2022-09-15T12:23:00.000Z,complete,Finance/Account Department
event:5456,2022-09-15T14:03:00.000Z,complete,Finance/Account Department
event:5507,2022-09-16T07:10:00.000Z,complete,Finance/Account Department
event:5508,2022-09-16T07:10:00.000Z,complete,Finance/Account Department
event:5509,2022-09-16T07:10:00.000Z,complete,Finance/Account Department
event:5510,2022-09-16T07:10:00.000Z,complete,Finance/Account Department
event:5511,2022-09-16T07:10:00.000Z,complete,Finance/Account Department
event:5512,2022-09-16T07:10:00.000Z,complete,Finance/Account Department
event:5525,2022-09-16T10:00:00.000Z,complete,Finance/Account Department
event:5527,2022-09-16T10:03:00.000Z,complete,Finance/Account Department
event:5536,2022-09-16T12:49:00.000Z,complete,Finance/Account Department
event:5635,2022-09-19T07:10:00.000Z,complete,Finance/Account Department
event:5636,2022-09-19T07:10:00.000Z,complete,Finance/Account Department
event:5637,2022-09-19T07:10:00.000Z,complete,Finance/Account Department
event:5638,2022-09-19T07:10:00.000Z,complete,Finance/Account Department
event:5639,2022-09-19T07:10:00.000Z,complete,Finance/Account Department
event:5640,2022-09-19T07:10:00.000Z,complete,Finance/Account Department
event:5641,2022-09-19T07:10:00.000Z,complete,Finance/Account Department
event:5642,2022-09-19T07:10:00.000Z,complete,Finance/Account Department
event:5643,2022-09-19T07:10:00.000Z,complete,Finance/Account Department
event:5644,2022-09-19T07:10:00.000Z,complete,Finance/Account Department
event:5645,2022-09-19T07:10:00.000Z,complete,Finance/Account Department
event:5702,2022-09-20T07:10:00.000Z,complete,Finance/Account Department
event:5703,2022-09-20T07:10:00.000Z,complete,Finance/Account Department
event:5715,2022-09-20T12:49:00.000Z,complete,Finance/Account Department
event:5760,2022-09-21T07:10:00.000Z,complete,Finance/Account Department
event:5761,2022-09-21T07:10:00.000Z,complete,Finance/Account Department
event:5762,2022-09-21T07:10:00.000Z,complete,Finance/Account Department
event:5763,2022-09-21T07:10:00.000Z,complete,Finance/Account Department
event:5775,2022-09-21T10:26:00.000Z,complete,Finance/Account Department
event:5779,2022-09-21T11:06:00.000Z,complete,Finance/Account Department
event:5791,2022-09-21T13:47:00.000Z,complete,Finance/Account Department
event:5826,2022-09-22T07:10:00.000Z,complete,Finance/Account Department
event:5827,2022-09-22T07:10:00.000Z,complete,Finance/Account Department
event:5828,2022-09-22T07:10:00.000Z,complete,Finance/Account Department
event:5832,2022-09-22T07:50:00.000Z,complete,Finance/Account Department
event:5835,2022-09-22T08:56:00.000Z,complete,Finance/Account Department
event:5838,2022-09-22T09:20:00.000Z,complete,Finance/Account Department
event:5846,2022-09-22T13:59:00.000Z,complete,Finance/Account Department
event:5849,2022-09-22T14:42:00.000Z,complete,Finance/Account Department
event:5884,2022-09-23T07:10:00.000Z,complete,Finance/Account Department
event:5885,2022-09-23T07:10:00.000Z,complete,Finance/Account Department
event:5886,2022-09-23T07:10:00.000Z,complete,Finance/Account Department
event:5887,2022-09-23T07:10:00.000Z,complete,Finance/Account Department
event:5894,2022-09-23T12:57:00.000Z,complete,Finance/Account Department
event:5957,2022-09-26T07:10:00.000Z,complete,Finance/Account Department
event:5988,2022-09-27T07:10:00.000Z,complete,Finance/Account Department
event:5989,2022-09-27T07:10:00.000Z,complete,Finance/Account Department
event:5990,2022-09-27T07:10:00.000Z,complete,Finance/Account Department
event:5994,2022-09-27T07:23:00.000Z,complete,Finance/Account Department
event:6031,2022-09-28T07:10:00.000Z,complete,Finance/Account Department
event:6032,2022-09-28T07:10:00.000Z,complete,Finance/Account Department
event:6033,2022-09-28T07:10:00.000Z,complete,Finance/Account Department
event:6034,2022-09-28T07:10:00.000Z,complete,Finance/Account Department
event:6058,2022-09-29T07:10:00.000Z,complete,Finance/Account Department
event:6063,2022-09-29T07:34:00.000Z,complete,Finance/Account Department
event:6075,2022-09-29T11:34:00.000Z,complete,Finance/Account Department
event:6104,2022-09-30T07:10:00.000Z,complete,Finance/Account Department
event:6105,2022-09-30T07:10:00.000Z,complete,Finance/Account Department
event:6205,2022-10-03T07:10:00.000Z,complete,Finance/Account Department
event:6217,2022-10-03T10:36:00.000Z,complete,Finance/Account Department
event:6246,2022-10-04T07:10:00.000Z,complete,Finance/Account Department
event:6247,2022-10-04T07:10:00.000Z,complete,Finance/Account Department
event:6248,2022-10-04T07:10:00.000Z,complete,Finance/Account Department
event:6256,2022-10-04T09:41:00.000Z,complete,Finance/Account Department
event:6279,2022-10-05T07:10:00.000Z,complete,Finance/Account Department
event:6280,2022-10-05T07:10:00.000Z,complete,Finance/Account Department
event:6321,2022-10-06T07:10:00.000Z,complete,Finance/Account Department
event:6322,2022-10-06T07:10:00.000Z,complete,Finance/Account Department
event:6333,2022-10-06T09:05:00.000Z,complete,Finance/Account Department
event:6337,2022-10-06T09:22:00.000Z,complete,Finance/Account Department
event:6342,2022-10-06T11:16:00.000Z,complete,Finance/Account Department
event:6365,2022-10-07T07:10:00.000Z,complete,Finance/Account Department
event:6370,2022-10-07T07:39:00.000Z,complete,Finance/Account Department
event:6379,2022-10-07T13:17:00.000Z,complete,Finance/Account Department
event:6383,2022-10-07T15:00:00.000Z,complete,Finance/Account Department
event:6435,2022-10-10T07:10:00.000Z,complete,Finance/Account Department
event:6436,2022-10-10T07:10:00.000Z,complete,Finance/Account Department
event:6437,2022-10-10T07:10:00.000Z,complete,Finance/Account Department
event:6438,2022-10-10T07:10:00.000Z,complete,Finance/Account Department
event:6439,2022-10-10T07:10:00.000Z,complete,Finance/Account Department
event:6458,2022-10-10T12:38:00.000Z,complete,Finance/Account Department
event:6482,2022-10-11T07:10:00.000Z,complete,Finance/Account Department
event:6483,2022-10-11T07:10:00.000Z,complete,Finance/Account Department
