ocel_id,ocel_time,lifecycle,resource
event:1093,2022-05-16T21:03:00.000Z,complete,Warehouse Department
event:1096,2022-05-16T23:25:00.000Z,complete,Warehouse Department
event:1099,2022-05-17T02:16:00.000Z,complete,Warehouse Department
event:1100,2022-05-17T02:18:00.000Z,complete,Warehouse Department
event:1122,2022-05-17T07:11:00.000Z,complete,Warehouse Department
event:1123,2022-05-17T07:33:00.000Z,complete,Warehouse Department
event:1145,2022-05-17T14:03:00.000Z,complete,Warehouse Department
event:1150,2022-05-17T19:26:00.000Z,complete,Warehouse Department
event:1151,2022-05-17T20:01:00.000Z,complete,Warehouse Department
event:1152,2022-05-17T22:00:00.000Z,complete,Warehouse Department
event:1156,2022-05-18T01:08:00.000Z,complete,Warehouse Department
event:1158,2022-05-18T02:46:00.000Z,complete,Warehouse Department
event:1183,2022-05-18T13:38:00.000Z,complete,Warehouse Department
event:1189,2022-05-18T16:01:00.000Z,complete,Warehouse Department
event:1197,2022-05-19T03:45:00.000Z,complete,Warehouse Department
event:1217,2022-05-19T07:41:00.000Z,complete,Warehouse Department
event:1220,2022-05-19T08:23:00.000Z,complete,Warehouse Department
event:1225,2022-05-19T08:25:00.000Z,complete,Warehouse Department
event:1226,2022-05-19T10:34:00.000Z,complete,Warehouse Department
event:1227,2022-05-19T10:39:00.000Z,complete,Warehouse Department
event:1236,2022-05-19T13:29:00.000Z,complete,Warehouse Department
event:1237,2022-05-19T14:38:00.000Z,complete,Warehouse Department
event:1243,2022-05-19T19:25:00.000Z,complete,Warehouse Department
event:1245,2022-05-19T21:16:00.000Z,complete,Warehouse Department
event:1247,2022-05-19T23:18:00.000Z,complete,Warehouse Department
event:1261,2022-05-20T14:46:00.000Z,complete,Warehouse Department
event:1270,2022-05-21T03:28:00.000Z,complete,Warehouse Department
event:1271,2022-05-21T05:49:00.000Z,complete,Warehouse Department
event:1272,2022-05-21T10:29:00.000Z,complete,Warehouse Department
event:1275,2022-05-22T01:14:00.000Z,complete,Warehouse Department
event:1281,2022-05-23T00:00:00.000Z,complete,Warehouse Department
event:1282,2022-05-23T05:12:00.000Z,complete,Warehouse Department
event:1334,2022-05-23T13:17:00.000Z,complete,Warehouse Department
event:1335,2022-05-23T13:19:00.000Z,complete,Warehouse Department
event:1341,2022-05-23T21:56:00.000Z,complete,Warehouse Department
event:1360,2022-05-24T08:20:00.000Z,complete,Warehouse Department
event:1369,2022-05-24T14:20:00.000Z,complete,Warehouse Department
event:1372,2022-05-24T17:16:00.000Z,complete,Warehouse Department
event:1373,2022-05-24T18:22:00.000Z,complete,Warehouse Department
event:1383,2022-05-25T04:30:00.000Z,complete,Warehouse Department
event:1384,2022-05-25T04:53:00.000Z,complete,Warehouse Department
event:1430,2022-05-25T17:19:00.000Z,complete,Warehouse Department
event:1460,2022-05-26T14:18:00.000Z,complete,Warehouse Department
event:1468,2022-05-27T02:18:00.000Z,complete,Warehouse Department
event:1469,2022-05-27T02:27:00.000Z,complete,Warehouse Department
event:1470,2022-05-27T04:25:00.000Z,complete,Warehouse Department
event:1489,2022-05-27T10:20:00.000Z,complete,Warehouse Department
event:1501,2022-05-27T16:08:00.000Z,complete,Warehouse Department
event:1503,2022-05-27T18:32:00.000Z,complete,Warehouse Department
event:1504,2022-05-27T23:59:00.000Z,complete,Warehouse Department
event:1514,2022-05-28T16:18:00.000Z,complete,Warehouse Department
event:1533,2022-05-30T01:45:00.000Z,complete,Warehouse Department
event:1580,2022-05-30T08:14:00.000Z,complete,Warehouse Department
event:1591,2022-05-30T09:53:00.000Z,complete,Warehouse Department
event:1592,2022-05-30T10:06:00.000Z,complete,Warehouse Department
event:1605,2022-05-30T16:14:00.000Z,complete,Warehouse Department
event:1611,2022-05-30T20:31:00.000Z,complete,Warehouse Department
event:1612,2022-05-30T20:55:00.000Z,complete,Warehouse Department
event:1616,2022-05-30T23:37:00.000Z,complete,Warehouse Department
event:1654,2022-05-31T21:13:00.000Z,complete,Warehouse Department
event:1656,2022-05-31T22:18:00.000Z,complete,Warehouse Department
event:1657,2022-05-31T22:24:00.000Z,complete,Warehouse Department
event:1658,2022-06-01T00:23:00.000Z,complete,Warehouse Department
event:1659,2022-06-01T01:26:00.000Z,complete,Warehouse Department
event:1682,2022-06-01T12:48:00.000Z,complete,Warehouse Department
event:1683,2022-06-01T13:08:00.000Z,complete,Warehouse Department
event:1689,2022-06-01T18:29:00.000Z,complete,Warehouse Department
event:1690,2022-06-01T18:37:00.000Z,complete,Warehouse Department
event:1693,2022-06-01T20:20:00.000Z,complete,Warehouse Department
event:1696,2022-06-02T00:07:00.000Z,complete,Warehouse Department
event:1741,2022-06-02T15:53:00.000Z,complete,Warehouse Department
event:1742,2022-06-02T17:29:00.000Z,complete,Warehouse Department
event:1745,2022-06-03T06:30:00.000Z,complete,Warehouse Department
event:1756,2022-06-03T08:26:00.000Z,complete,Warehouse Department
event:1767,2022-06-03T20:10:00.000Z,complete,Warehouse Department
event:1772,2022-06-04T04:57:00.000Z,complete,Warehouse Department
event:1774,2022-06-04T05:36:00.000Z,complete,Warehouse Department
event:1778,2022-06-04T13:34:00.000Z,complete,Warehouse Department
event:1788,2022-06-05T10:55:00.000Z,complete,Warehouse Department
event:1791,2022-06-05T16:25:00.000Z,complete,Warehouse Department
event:1834,2022-06-06T09:46:00.000Z,complete,Warehouse Department
event:1841,2022-06-06T15:44:00.000Z,complete,Warehouse Department
event:1844,2022-06-06T23:31:00.000Z,complete,Warehouse Department
event:1849,2022-06-07T06:01:00.000Z,complete,Warehouse Department
event:1876,2022-06-07T08:10:00.000Z,complete,Warehouse Department
event:1882,2022-06-07T14:19:00.000Z,complete,Warehouse Department
event:1883,2022-06-07T19:17:00.000Z,complete,Warehouse Department
event:1885,2022-06-07T20:17:00.000Z,complete,Warehouse Department
event:1889,2022-06-08T01:34:00.000Z,complete,Warehouse Department
event:1890,2022-06-08T03:43:00.000Z,complete,Warehouse Department
event:1893,2022-06-08T06:31:00.000Z,complete,Warehouse Department
event:1912,2022-06-08T09:43:00.000Z,complete,Warehouse Department
event:1917,2022-06-08T09:45:00.000Z,complete,Warehouse Department
event:1931,2022-06-08T12:29:00.000Z,complete,Warehouse Department
event:1934,2022-06-08T13:10:00.000Z,complete,Warehouse Department
event:1936,2022-06-08T17:34:00.000Z,complete,Warehouse Department
event:1938,2022-06-08T18:17:00.000Z,complete,Warehouse Department
event:1939,2022-06-08T18:41:00.000Z,complete,Warehouse Department
event:1940,2022-06-08T19:38:00.000Z,complete,Warehouse Department
event:1941,2022-06-08T20:29:00.000Z,complete,Warehouse Department
event:1942,2022-06-08T21:22:00.000Z,complete,Warehouse Department
event:1943,2022-06-08T22:32:00.000Z,complete,Warehouse Department
event:1945,2022-06-08T23:35:00.000Z,complete,Warehouse Department
event:1946,2022-06-09T00:16:00.000Z,complete,Warehouse Department
event:1952,2022-06-09T05:26:00.000Z,complete,Warehouse Department
event:1985,2022-06-09T08:37:00.000Z,complete,Warehouse Department
event:1987,2022-06-09T09:03:00.000Z,complete,Warehouse Department
event:1997,2022-06-09T16:11:00.000Z,complete,Warehouse Department
event:2002,2022-06-09T21:04:00.000Z,complete,Warehouse Department
event:2007,2022-06-10T04:43:00.000Z,complete,Warehouse Department
event:2030,2022-06-10T15:52:00.000Z,complete,Warehouse Department
event:2031,2022-06-10T16:34:00.000Z,complete,Warehouse Department
event:2032,2022-06-10T20:03:00.000Z,complete,Warehouse Department
event:2046,2022-06-13T05:54:00.000Z,complete,Warehouse Department
event:2047,2022-06-13T06:27:00.000Z,complete,Warehouse Department
event:2069,2022-06-13T12:31:00.000Z,complete,Warehouse Department
event:2070,2022-06-13T14:00:00.000Z,complete,Warehouse Department
event:2072,2022-06-13T18:18:00.000Z,complete,Warehouse Department
event:2073,2022-06-13T22:42:00.000Z,complete,Warehouse Department
event:2088,2022-06-14T10:21:00.000Z,complete,Warehouse Department
event:2099,2022-06-15T06:53:00.000Z,complete,Warehouse Department
event:2118,2022-06-15T22:32:00.000Z,complete,Warehouse Department
event:2119,2022-06-16T05:44:00.000Z,complete,Warehouse Department
event:2149,2022-06-17T11:54:00.000Z,complete,Warehouse Department
event:2170,2022-06-19T00:44:00.000Z,complete,Warehouse Department
event:2171,2022-06-19T05:34:00.000Z,complete,Warehouse Department
event:2238,2022-06-20T14:01:00.000Z,complete,Warehouse Department
event:2239,2022-06-20T14:04:00.000Z,complete,Warehouse Department
event:2242,2022-06-20T16:56:00.000Z,complete,Warehouse Department
event:2243,2022-06-20T18:10:00.000Z,complete,Warehouse Department
event:2245,2022-06-20T19:50:00.000Z,complete,Warehouse Department
event:2246,2022-06-20T22:08:00.000Z,complete,Warehouse Department
event:2249,2022-06-20T23:54:00.000Z,complete,Warehouse Department
event:2251,2022-06-21T02:52:00.000Z,complete,Warehouse Department
event:2252,2022-06-21T06:29:00.000Z,complete,Warehouse Department
event:2270,2022-06-21T08:26:00.000Z,complete,Warehouse Department
event:2271,2022-06-21T09:43:00.000Z,complete,Warehouse Department
event:2274,2022-06-21T11:32:00.000Z,complete,Warehouse Department
event:2275,2022-06-21T12:10:00.000Z,complete,Warehouse Department
event:2279,2022-06-21T12:54:00.000Z,complete,Warehouse Department
event:2280,2022-06-21T15:57:00.000Z,complete,Warehouse Department
event:2285,2022-06-21T20:58:00.000Z,complete,Warehouse Department
event:2286,2022-06-21T21:32:00.000Z,complete,Warehouse Department
event:2287,2022-06-22T03:37:00.000Z,complete,Warehouse Department
event:2289,2022-06-22T06:51:00.000Z,complete,Warehouse Department
event:2311,2022-06-22T08:17:00.000Z,complete,Warehouse Department
event:2313,2022-06-22T11:27:00.000Z,complete,Warehouse Department
event:2314,2022-06-22T12:57:00.000Z,complete,Warehouse Department
event:2318,2022-06-22T13:02:00.000Z,complete,Warehouse Department
event:2326,2022-06-22T17:31:00.000Z,complete,Warehouse Department
event:2331,2022-06-22T23:35:00.000Z,complete,Warehouse Department
event:2335,2022-06-23T03:15:00.000Z,complete,Warehouse Department
event:2336,2022-06-23T03:37:00.000Z,complete,Warehouse Department
event:2337,2022-06-23T05:32:00.000Z,complete,Warehouse Department
event:2370,2022-06-23T12:00:00.000Z,complete,Warehouse Department
event:2421,2022-06-24T11:29:00.000Z,complete,Warehouse Department
event:2427,2022-06-24T14:04:00.000Z,complete,Warehouse Department
event:2437,2022-06-24T21:46:00.000Z,complete,Warehouse Department
event:2438,2022-06-24T23:26:00.000Z,complete,Warehouse Department
event:2443,2022-06-25T07:06:00.000Z,complete,Warehouse Department
event:2449,2022-06-26T06:05:00.000Z,complete,Warehouse Department
event:2450,2022-06-26T10:17:00.000Z,complete,Warehouse Department
event:2452,2022-06-26T11:03:00.000Z,complete,Warehouse Department
event:2454,2022-06-26T13:01:00.000Z,complete,Warehouse Department
event:2457,2022-06-26T17:02:00.000Z,complete,Warehouse Department
event:2458,2022-06-26T19:43:00.000Z,complete,Warehouse Department
event:2486,2022-06-27T13:47:00.000Z,complete,Warehouse Department
event:2488,2022-06-27T19:27:00.000Z,complete,Warehouse Department
event:2490,2022-06-28T02:34:00.000Z,complete,Warehouse Department
event:2491,2022-06-28T07:00:00.000Z,complete,Warehouse Department
event:2507,2022-06-28T10:00:00.000Z,complete,Warehouse Department
event:2508,2022-06-28T10:07:00.000Z,complete,Warehouse Department
event:2518,2022-06-28T18:39:00.000Z,complete,Warehouse Department
event:2521,2022-06-29T00:43:00.000Z,complete,Warehouse Department
event:2523,2022-06-29T02:04:00.000Z,complete,Warehouse Department
event:2524,2022-06-29T04:41:00.000Z,complete,Warehouse Department
event:2526,2022-06-29T06:11:00.000Z,complete,Warehouse Department
event:2555,2022-06-29T08:22:00.000Z,complete,Warehouse Department
event:2556,2022-06-29T08:57:00.000Z,complete,Warehouse Department
event:2557,2022-06-29T09:20:00.000Z,complete,Warehouse Department
event:2558,2022-06-29T09:46:00.000Z,complete,Warehouse Department
event:2559,2022-06-29T10:32:00.000Z,complete,Warehouse Department
event:2562,2022-06-29T12:26:00.000Z,complete,Warehouse Department
event:2563,2022-06-29T12:37:00.000Z,complete,Warehouse Department
event:2564,2022-06-29T13:52:00.000Z,complete,Warehouse Department
event:2568,2022-06-29T18:59:00.000Z,complete,Warehouse Department
event:2569,2022-06-29T20:56:00.000Z,complete,Warehouse Department
event:2572,2022-06-29T21:28:00.000Z,complete,Warehouse Department
event:2574,2022-06-30T03:02:00.000Z,complete,Warehouse Department
event:2604,2022-06-30T07:41:00.000Z,complete,Warehouse Department
event:2605,2022-06-30T08:35:00.000Z,complete,Warehouse Department
event:2607,2022-06-30T09:53:00.000Z,complete,Warehouse Department
event:2618,2022-06-30T12:18:00.000Z,complete,Warehouse Department
event:2625,2022-06-30T14:03:00.000Z,complete,Warehouse Department
event:2627,2022-06-30T14:13:00.000Z,complete,Warehouse Department
event:2633,2022-06-30T15:42:00.000Z,complete,Warehouse Department
event:2640,2022-06-30T20:39:00.000Z,complete,Warehouse Department
event:2645,2022-07-01T02:43:00.000Z,complete,Warehouse Department
event:2646,2022-07-01T04:46:00.000Z,complete,Warehouse Department
event:2665,2022-07-01T12:25:00.000Z,complete,Warehouse Department
event:2668,2022-07-01T18:30:00.000Z,complete,Warehouse Department
event:2669,2022-07-01T20:00:00.000Z,complete,Warehouse Department
event:2673,2022-07-02T07:38:00.000Z,complete,Warehouse Department
event:2678,2022-07-03T00:28:00.000Z,complete,Warehouse Department
event:2686,2022-07-04T05:13:00.000Z,complete,Warehouse Department
event:2716,2022-07-04T07:23:00.000Z,complete,Warehouse Department
event:2720,2022-07-04T09:04:00.000Z,complete,Warehouse Department
event:2726,2022-07-04T20:02:00.000Z,complete,Warehouse Department
event:2728,2022-07-05T01:22:00.000Z,complete,Warehouse Department
event:2729,2022-07-05T03:58:00.000Z,complete,Warehouse Department
event:2742,2022-07-05T08:01:00.000Z,complete,Warehouse Department
event:2743,2022-07-05T08:31:00.000Z,complete,Warehouse Department
event:2763,2022-07-06T07:56:00.000Z,complete,Warehouse Department
event:2765,2022-07-06T10:00:00.000Z,complete,Warehouse Department
event:2766,2022-07-06T10:32:00.000Z,complete,Warehouse Department
event:2767,2022-07-06T10:56:00.000Z,complete,Warehouse Department
event:2768,2022-07-06T11:02:00.000Z,complete,Warehouse Department
event:2775,2022-07-06T18:37:00.000Z,complete,Warehouse Department
event:2777,2022-07-06T20:35:00.000Z,complete,Warehouse Department
event:2780,2022-07-07T06:26:00.000Z,complete,Warehouse Department
event:2789,2022-07-07T08:07:00.000Z,complete,Warehouse Department
event:2793,2022-07-07T08:44:00.000Z,complete,Warehouse Department
event:2795,2022-07-07T11:01:00.000Z,complete,Warehouse Department
event:2796,2022-07-07T11:01:00.000Z,complete,Warehouse Department
event:2797,2022-07-07T12:14:00.000Z,complete,Warehouse Department
event:2805,2022-07-07T13:17:00.000Z,complete,Warehouse Department
event:2827,2022-07-08T08:24:00.000Z,complete,Warehouse Department
event:2840,2022-07-08T15:47:00.000Z,complete,Warehouse Department
event:2843,2022-07-08T19:00:00.000Z,complete,Warehouse Department
event:2846,2022-07-09T00:12:00.000Z,complete,Warehouse Department
event:2847,2022-07-09T03:05:00.000Z,complete,Warehouse Department
event:2848,2022-07-09T05:29:00.000Z,complete,Warehouse Department
event:2850,2022-07-09T10:25:00.000Z,complete,Warehouse Department
event:2854,2022-07-10T07:01:00.000Z,complete,Warehouse Department
event:2855,2022-07-10T09:12:00.000Z,complete,Warehouse Department
event:2857,2022-07-10T19:16:00.000Z,complete,Warehouse Department
event:2858,2022-07-11T03:22:00.000Z,complete,Warehouse Department
event:2859,2022-07-11T05:08:00.000Z,complete,Warehouse Department
event:3000,2022-07-14T16:16:00.000Z,complete,Warehouse Department
event:3020,2022-07-15T12:44:00.000Z,complete,Warehouse Department
event:3112,2022-07-18T08:28:00.000Z,complete,Warehouse Department
event:3115,2022-07-18T09:59:00.000Z,complete,Warehouse Department
event:3123,2022-07-18T15:52:00.000Z,complete,Warehouse Department
event:3126,2022-07-18T18:44:00.000Z,complete,Warehouse Department
event:3128,2022-07-18T19:41:00.000Z,complete,Warehouse Department
event:3130,2022-07-18T19:49:00.000Z,complete,Warehouse Department
event:3131,2022-07-18T20:31:00.000Z,complete,Warehouse Department
event:3133,2022-07-19T00:27:00.000Z,complete,Warehouse Department
event:3136,2022-07-19T01:15:00.000Z,complete,Warehouse Department
event:3140,2022-07-19T05:47:00.000Z,complete,Warehouse Department
event:3155,2022-07-19T08:03:00.000Z,complete,Warehouse Department
event:3159,2022-07-19T09:47:00.000Z,complete,Warehouse Department
event:3161,2022-07-19T10:08:00.000Z,complete,Warehouse Department
event:3162,2022-07-19T10:56:00.000Z,complete,Warehouse Department
event:3165,2022-07-19T11:37:00.000Z,complete,Warehouse Department
event:3166,2022-07-19T13:46:00.000Z,complete,Warehouse Department
event:3168,2022-07-19T14:42:00.000Z,complete,Warehouse Department
event:3169,2022-07-19T15:14:00.000Z,complete,Warehouse Department
event:3170,2022-07-19T18:02:00.000Z,complete,Warehouse Department
event:3171,2022-07-19T18:39:00.000Z,complete,Warehouse Department
event:3172,2022-07-19T18:51:00.000Z,complete,Warehouse Department
event:3174,2022-07-20T00:19:00.000Z,complete,Warehouse Department
event:3175,2022-07-20T00:35:00.000Z,complete,Warehouse Department
event:3177,2022-07-20T04:11:00.000Z,complete,Warehouse Department
event:3202,2022-07-20T09:34:00.000Z,complete,Warehouse Department
event:3203,2022-07-20T09:43:00.000Z,complete,Warehouse Department
event:3208,2022-07-20T10:15:00.000Z,complete,Warehouse Department
event:3213,2022-07-20T10:52:00.000Z,complete,Warehouse Department
event:3214,2022-07-20T12:17:00.000Z,complete,Warehouse Department
event:3227,2022-07-21T00:44:00.000Z,complete,Warehouse Department
event:3229,2022-07-21T02:18:00.000Z,complete,Warehouse Department
event:3230,2022-07-21T03:09:00.000Z,complete,Warehouse Department
event:3244,2022-07-21T07:17:00.000Z,complete,Warehouse Department
event:3245,2022-07-21T08:17:00.000Z,complete,Warehouse Department
event:3246,2022-07-21T09:45:00.000Z,complete,Warehouse Department
event:3268,2022-07-21T14:41:00.000Z,complete,Warehouse Department
event:3269,2022-07-21T15:39:00.000Z,complete,Warehouse Department
event:3274,2022-07-21T20:55:00.000Z,complete,Warehouse Department
event:3275,2022-07-21T22:05:00.000Z,complete,Warehouse Department
event:3276,2022-07-21T23:47:00.000Z,complete,Warehouse Department
event:3277,2022-07-21T23:52:00.000Z,complete,Warehouse Department
event:3282,2022-07-22T06:32:00.000Z,complete,Warehouse Department
event:3298,2022-07-22T09:28:00.000Z,complete,Warehouse Department
event:3309,2022-07-22T11:04:00.000Z,complete,Warehouse Department
event:3310,2022-07-22T11:36:00.000Z,complete,Warehouse Department
event:3317,2022-07-22T14:24:00.000Z,complete,Warehouse Department
event:3325,2022-07-22T22:53:00.000Z,complete,Warehouse Department
event:3326,2022-07-22T22:56:00.000Z,complete,Warehouse Department
event:3328,2022-07-23T01:37:00.000Z,complete,Warehouse Department
event:3329,2022-07-23T02:28:00.000Z,complete,Warehouse Department
event:3330,2022-07-23T02:29:00.000Z,complete,Warehouse Department
event:3331,2022-07-23T03:43:00.000Z,complete,Warehouse Department
event:3333,2022-07-23T05:11:00.000Z,complete,Warehouse Department
event:3335,2022-07-23T08:26:00.000Z,complete,Warehouse Department
event:3336,2022-07-23T09:04:00.000Z,complete,Warehouse Department
event:3339,2022-07-23T17:47:00.000Z,complete,Warehouse Department
event:3340,2022-07-23T18:45:00.000Z,complete,Warehouse Department
event:3344,2022-07-23T22:52:00.000Z,complete,Warehouse Department
event:3346,2022-07-24T02:00:00.000Z,complete,Warehouse Department
event:3347,2022-07-24T02:46:00.000Z,complete,Warehouse Department
event:3350,2022-07-24T04:21:00.000Z,complete,Warehouse Department
event:3351,2022-07-24T04:46:00.000Z,complete,Warehouse Department
event:3353,2022-07-24T06:17:00.000Z,complete,Warehouse Department
event:3354,2022-07-24T06:47:00.000Z,complete,Warehouse Department
event:3355,2022-07-24T07:01:00.000Z,complete,Warehouse Department
