ocel_id,ocel_time,lifecycle,resource
event:989,2022-05-14T08:25:00.000Z,complete,Finance/Account Department
event:1076,2022-05-16T09:07:00.000Z,complete,Finance/Account Department
event:1091,2022-05-16T19:51:00.000Z,complete,Finance/Account Department
event:1095,2022-05-16T22:33:00.000Z,complete,Finance/Account Department
event:1097,2022-05-16T23:41:00.000Z,complete,Finance/Account Department
event:1101,2022-05-17T04:15:00.000Z,complete,Finance/Account Department
event:1126,2022-05-17T09:34:00.000Z,complete,Finance/Account Department
event:1129,2022-05-17T10:39:00.000Z,complete,Finance/Account Department
event:1137,2022-05-17T11:47:00.000Z,complete,Finance/Account Department
event:1146,2022-05-17T14:24:00.000Z,complete,Finance/Account Department
event:1155,2022-05-18T01:03:00.000Z,complete,Finance/Account Department
event:1157,2022-05-18T02:37:00.000Z,complete,Finance/Account Department
event:1177,2022-05-18T10:02:00.000Z,complete,Finance/Account Department
event:1187,2022-05-18T15:35:00.000Z,complete,Finance/Account Department
event:1188,2022-05-18T15:49:00.000Z,complete,Finance/Account Department
event:1191,2022-05-18T18:17:00.000Z,complete,Finance/Account Department
event:1198,2022-05-19T05:21:00.000Z,complete,Finance/Account Department
event:1231,2022-05-19T11:36:00.000Z,complete,Finance/Account Department
event:1240,2022-05-19T17:16:00.000Z,complete,Finance/Account Department
event:1262,2022-05-20T15:51:00.000Z,complete,Finance/Account Department
event:1265,2022-05-20T19:34:00.000Z,complete,Finance/Account Department
event:1273,2022-05-21T14:32:00.000Z,complete,Finance/Account Department
event:1274,2022-05-21T19:36:00.000Z,complete,Finance/Account Department
event:1329,2022-05-23T11:43:00.000Z,complete,Finance/Account Department
event:1337,2022-05-23T16:22:00.000Z,complete,Finance/Account Department
event:1343,2022-05-24T02:26:00.000Z,complete,Finance/Account Department
event:1345,2022-05-24T05:40:00.000Z,complete,Finance/Account Department
event:1376,2022-05-24T18:38:00.000Z,complete,Finance/Account Department
event:1377,2022-05-24T18:50:00.000Z,complete,Finance/Account Department
event:1399,2022-05-25T07:20:00.000Z,complete,Finance/Account Department
event:1406,2022-05-25T09:40:00.000Z,complete,Finance/Account Department
event:1486,2022-05-27T07:46:00.000Z,complete,Finance/Account Department
event:1502,2022-05-27T17:53:00.000Z,complete,Finance/Account Department
event:1519,2022-05-29T00:08:00.000Z,complete,Finance/Account Department
event:1582,2022-05-30T09:02:00.000Z,complete,Finance/Account Department
event:1585,2022-05-30T09:17:00.000Z,complete,Finance/Account Department
event:1588,2022-05-30T09:33:00.000Z,complete,Finance/Account Department
event:1595,2022-05-30T12:12:00.000Z,complete,Finance/Account Department
event:1630,2022-05-31T09:57:00.000Z,complete,Finance/Account Department
event:1635,2022-05-31T11:15:00.000Z,complete,Finance/Account Department
event:1643,2022-05-31T12:53:00.000Z,complete,Finance/Account Department
event:1651,2022-05-31T18:26:00.000Z,complete,Finance/Account Department
event:1688,2022-06-01T17:46:00.000Z,complete,Finance/Account Department
event:1712,2022-06-02T07:38:00.000Z,complete,Finance/Account Department
event:1717,2022-06-02T08:32:00.000Z,complete,Finance/Account Department
event:1721,2022-06-02T09:23:00.000Z,complete,Finance/Account Department
event:1734,2022-06-02T13:02:00.000Z,complete,Finance/Account Department
event:1737,2022-06-02T14:33:00.000Z,complete,Finance/Account Department
event:1743,2022-06-02T18:29:00.000Z,complete,Finance/Account Department
event:1757,2022-06-03T13:05:00.000Z,complete,Finance/Account Department
event:1760,2022-06-03T13:33:00.000Z,complete,Finance/Account Department
event:1765,2022-06-03T16:31:00.000Z,complete,Finance/Account Department
event:1766,2022-06-03T18:03:00.000Z,complete,Finance/Account Department
event:1768,2022-06-03T23:57:00.000Z,complete,Finance/Account Department
event:1781,2022-06-04T17:15:00.000Z,complete,Finance/Account Department
event:1826,2022-06-06T07:24:00.000Z,complete,Finance/Account Department
event:1843,2022-06-06T20:37:00.000Z,complete,Finance/Account Department
event:1846,2022-06-07T02:04:00.000Z,complete,Finance/Account Department
event:1887,2022-06-08T00:29:00.000Z,complete,Finance/Account Department
event:1935,2022-06-08T16:57:00.000Z,complete,Finance/Account Department
event:1937,2022-06-08T17:36:00.000Z,complete,Finance/Account Department
event:1947,2022-06-09T00:58:00.000Z,complete,Finance/Account Department
event:1948,2022-06-09T02:54:00.000Z,complete,Finance/Account Department
event:1949,2022-06-09T03:02:00.000Z,complete,Finance/Account Department
event:1978,2022-06-09T08:12:00.000Z,complete,Finance/Account Department
event:1980,2022-06-09T08:19:00.000Z,complete,Finance/Account Department
event:1989,2022-06-09T10:10:00.000Z,complete,Finance/Account Department
event:1993,2022-06-09T13:30:00.000Z,complete,Finance/Account Department
event:1996,2022-06-09T15:46:00.000Z,complete,Finance/Account Department
event:2003,2022-06-10T02:59:00.000Z,complete,Finance/Account Department
event:2005,2022-06-10T03:22:00.000Z,complete,Finance/Account Department
event:2023,2022-06-10T08:20:00.000Z,complete,Finance/Account Department
event:2038,2022-06-11T15:10:00.000Z,complete,Finance/Account Department
event:2082,2022-06-14T08:36:00.000Z,complete,Finance/Account Department
event:2095,2022-06-15T01:45:00.000Z,complete,Finance/Account Department
event:2117,2022-06-15T20:49:00.000Z,complete,Finance/Account Department
event:2136,2022-06-17T05:29:00.000Z,complete,Finance/Account Department
event:2162,2022-06-18T01:37:00.000Z,complete,Finance/Account Department
event:2234,2022-06-20T12:27:00.000Z,complete,Finance/Account Department
event:2247,2022-06-20T22:35:00.000Z,complete,Finance/Account Department
event:2265,2022-06-21T08:01:00.000Z,complete,Finance/Account Department
event:2281,2022-06-21T17:41:00.000Z,complete,Finance/Account Department
event:2284,2022-06-21T20:14:00.000Z,complete,Finance/Account Department
event:2300,2022-06-22T07:27:00.000Z,complete,Finance/Account Department
event:2319,2022-06-22T13:07:00.000Z,complete,Finance/Account Department
event:2327,2022-06-22T18:21:00.000Z,complete,Finance/Account Department
event:2328,2022-06-22T19:45:00.000Z,complete,Finance/Account Department
event:2330,2022-06-22T21:52:00.000Z,complete,Finance/Account Department
event:2332,2022-06-23T00:33:00.000Z,complete,Finance/Account Department
event:2334,2022-06-23T02:09:00.000Z,complete,Finance/Account Department
event:2382,2022-06-23T20:33:00.000Z,complete,Finance/Account Department
event:2385,2022-06-23T21:53:00.000Z,complete,Finance/Account Department
event:2439,2022-06-25T01:11:00.000Z,complete,Finance/Account Department
event:2459,2022-06-26T23:04:00.000Z,complete,Finance/Account Department
event:2511,2022-06-28T14:40:00.000Z,complete,Finance/Account Department
event:2515,2022-06-28T16:46:00.000Z,complete,Finance/Account Department
event:2517,2022-06-28T17:18:00.000Z,complete,Finance/Account Department
event:2519,2022-06-28T19:35:00.000Z,complete,Finance/Account Department
event:2565,2022-06-29T15:36:00.000Z,complete,Finance/Account Department
event:2573,2022-06-29T22:49:00.000Z,complete,Finance/Account Department
event:2576,2022-06-30T03:14:00.000Z,complete,Finance/Account Department
event:2613,2022-06-30T11:16:00.000Z,complete,Finance/Account Department
event:2632,2022-06-30T15:34:00.000Z,complete,Finance/Account Department
event:2634,2022-06-30T15:51:00.000Z,complete,Finance/Account Department
event:2635,2022-06-30T16:03:00.000Z,complete,Finance/Account Department
event:2637,2022-06-30T17:26:00.000Z,complete,Finance/Account Department
event:2663,2022-07-01T12:21:00.000Z,complete,Finance/Account Department
event:2674,2022-07-02T08:50:00.000Z,complete,Finance/Account Department
event:2679,2022-07-03T04:10:00.000Z,complete,Finance/Account Department
event:2680,2022-07-03T13:19:00.000Z,complete,Finance/Account Department
event:2683,2022-07-03T18:17:00.000Z,complete,Finance/Account Department
event:2722,2022-07-04T15:12:00.000Z,complete,Finance/Account Department
event:2723,2022-07-04T15:24:00.000Z,complete,Finance/Account Department
event:2744,2022-07-05T09:44:00.000Z,complete,Finance/Account Department
event:2772,2022-07-06T12:00:00.000Z,complete,Finance/Account Department
event:2776,2022-07-06T19:58:00.000Z,complete,Finance/Account Department
event:2778,2022-07-06T21:05:00.000Z,complete,Finance/Account Department
event:2798,2022-07-07T12:25:00.000Z,complete,Finance/Account Department
event:2800,2022-07-07T12:28:00.000Z,complete,Finance/Account Department
event:2808,2022-07-07T17:21:00.000Z,complete,Finance/Account Department
event:2811,2022-07-08T06:16:00.000Z,complete,Finance/Account Department
event:2832,2022-07-08T10:53:00.000Z,complete,Finance/Account Department
event:2851,2022-07-09T20:42:00.000Z,complete,Finance/Account Department
event:2879,2022-07-11T08:21:00.000Z,complete,Finance/Account Department
event:2888,2022-07-11T10:29:00.000Z,complete,Finance/Account Department
event:2891,2022-07-11T12:04:00.000Z,complete,Finance/Account Department
event:2900,2022-07-11T17:07:00.000Z,complete,Finance/Account Department
event:2902,2022-07-11T20:40:00.000Z,complete,Finance/Account Department
event:2908,2022-07-12T02:39:00.000Z,complete,Finance/Account Department
event:2909,2022-07-12T06:18:00.000Z,complete,Finance/Account Department
event:2966,2022-07-13T08:58:00.000Z,complete,Finance/Account Department
event:3038,2022-07-17T00:33:00.000Z,complete,Finance/Account Department
event:3179,2022-07-20T06:16:00.000Z,complete,Finance/Account Department
event:3206,2022-07-20T10:09:00.000Z,complete,Finance/Account Department
event:3222,2022-07-20T20:53:00.000Z,complete,Finance/Account Department
event:3223,2022-07-20T21:17:00.000Z,complete,Finance/Account Department
event:3260,2022-07-21T10:40:00.000Z,complete,Finance/Account Department
event:3263,2022-07-21T13:13:00.000Z,complete,Finance/Account Department
event:3272,2022-07-21T18:07:00.000Z,complete,Finance/Account Department
event:3279,2022-07-22T04:07:00.000Z,complete,Finance/Account Department
event:3280,2022-07-22T04:20:00.000Z,complete,Finance/Account Department
event:3314,2022-07-22T12:17:00.000Z,complete,Finance/Account Department
event:3321,2022-07-22T15:30:00.000Z,complete,Finance/Account Department
event:3322,2022-07-22T16:34:00.000Z,complete,Finance/Account Department
event:3324,2022-07-22T19:05:00.000Z,complete,Finance/Account Department
event:3327,2022-07-22T23:56:00.000Z,complete,Finance/Account Department
event:3332,2022-07-23T03:48:00.000Z,complete,Finance/Account Department
event:3334,2022-07-23T05:25:00.000Z,complete,Finance/Account Department
event:3338,2022-07-23T12:37:00.000Z,complete,Finance/Account Department
event:3341,2022-07-23T19:09:00.000Z,complete,Finance/Account Department
event:3342,2022-07-23T19:47:00.000Z,complete,Finance/Account Department
event:3348,2022-07-24T03:08:00.000Z,complete,Finance/Account Department
event:3439,2022-07-25T10:56:00.000Z,complete,Finance/Account Department
event:3466,2022-07-25T15:04:00.000Z,complete,Finance/Account Department
event:3467,2022-07-25T16:16:00.000Z,complete,Finance/Account Department
event:3468,2022-07-25T17:00:00.000Z,complete,Finance/Account Department
event:3471,2022-07-25T17:41:00.000Z,complete,Finance/Account Department
event:3484,2022-07-26T00:21:00.000Z,complete,Finance/Account Department
event:3486,2022-07-26T03:28:00.000Z,complete,Finance/Account Department
event:3521,2022-07-26T21:36:00.000Z,complete,Finance/Account Department
event:3523,2022-07-26T22:31:00.000Z,complete,Finance/Account Department
event:3527,2022-07-27T01:45:00.000Z,complete,Finance/Account Department
event:3529,2022-07-27T03:21:00.000Z,complete,Finance/Account Department
event:3562,2022-07-27T09:16:00.000Z,complete,Finance/Account Department
event:3565,2022-07-27T09:56:00.000Z,complete,Finance/Account Department
event:3569,2022-07-27T12:17:00.000Z,complete,Finance/Account Department
event:3587,2022-07-27T19:56:00.000Z,complete,Finance/Account Department
event:3589,2022-07-27T21:23:00.000Z,complete,Finance/Account Department
event:3590,2022-07-27T21:32:00.000Z,complete,Finance/Account Department
event:3596,2022-07-28T06:39:00.000Z,complete,Finance/Account Department
event:3612,2022-07-28T18:43:00.000Z,complete,Finance/Account Department
event:3635,2022-07-29T07:54:00.000Z,complete,Finance/Account Department
event:3646,2022-07-29T19:38:00.000Z,complete,Finance/Account Department
event:3664,2022-07-31T02:31:00.000Z,complete,Finance/Account Department
event:3666,2022-07-31T15:00:00.000Z,complete,Finance/Account Department
event:3718,2022-08-01T13:48:00.000Z,complete,Finance/Account Department
event:3724,2022-08-01T16:58:00.000Z,complete,Finance/Account Department
event:3726,2022-08-01T20:14:00.000Z,complete,Finance/Account Department
event:3776,2022-08-03T16:45:00.000Z,complete,Finance/Account Department
event:3781,2022-08-03T22:41:00.000Z,complete,Finance/Account Department
event:3783,2022-08-03T23:16:00.000Z,complete,Finance/Account Department
event:3809,2022-08-04T10:21:00.000Z,complete,Finance/Account Department
event:3822,2022-08-04T16:05:00.000Z,complete,Finance/Account Department
event:3823,2022-08-04T17:07:00.000Z,complete,Finance/Account Department
event:3825,2022-08-04T18:51:00.000Z,complete,Finance/Account Department
event:3826,2022-08-04T19:06:00.000Z,complete,Finance/Account Department
event:3833,2022-08-05T06:38:00.000Z,complete,Finance/Account Department
event:3879,2022-08-05T20:35:00.000Z,complete,Finance/Account Department
event:3886,2022-08-06T11:55:00.000Z,complete,Finance/Account Department
event:3889,2022-08-06T13:48:00.000Z,complete,Finance/Account Department
event:3902,2022-08-07T20:03:00.000Z,complete,Finance/Account Department
event:3938,2022-08-08T10:37:00.000Z,complete,Finance/Account Department
event:3941,2022-08-08T12:03:00.000Z,complete,Finance/Account Department
event:3947,2022-08-08T12:57:00.000Z,complete,Finance/Account Department
event:3950,2022-08-08T13:54:00.000Z,complete,Finance/Account Department
event:3989,2022-08-10T01:13:00.000Z,complete,Finance/Account Department
event:4019,2022-08-10T14:00:00.000Z,complete,Finance/Account Department
event:4038,2022-08-11T09:28:00.000Z,complete,Finance/Account Department
event:4077,2022-08-12T18:16:00.000Z,complete,Finance/Account Department
event:4150,2022-08-15T10:59:00.000Z,complete,Finance/Account Department
event:4153,2022-08-15T11:12:00.000Z,complete,Finance/Account Department
event:4156,2022-08-15T11:44:00.000Z,complete,Finance/Account Department
event:4172,2022-08-16T06:16:00.000Z,complete,Finance/Account Department
event:4189,2022-08-16T08:01:00.000Z,complete,Finance/Account Department
event:4194,2022-08-16T09:24:00.000Z,complete,Finance/Account Department
event:4197,2022-08-16T10:44:00.000Z,complete,Finance/Account Department
event:4200,2022-08-16T12:00:00.000Z,complete,Finance/Account Department
event:4210,2022-08-16T14:23:00.000Z,complete,Finance/Account Department
event:4221,2022-08-17T04:02:00.000Z,complete,Finance/Account Department
event:4237,2022-08-17T09:59:00.000Z,complete,Finance/Account Department
event:4239,2022-08-17T10:03:00.000Z,complete,Finance/Account Department
event:4243,2022-08-17T13:21:00.000Z,complete,Finance/Account Department
event:4251,2022-08-17T15:46:00.000Z,complete,Finance/Account Department
event:4259,2022-08-18T00:01:00.000Z,complete,Finance/Account Department
event:4277,2022-08-18T07:15:00.000Z,complete,Finance/Account Department
event:4290,2022-08-18T11:58:00.000Z,complete,Finance/Account Department
event:4293,2022-08-18T16:43:00.000Z,complete,Finance/Account Department
event:4298,2022-08-18T23:27:00.000Z,complete,Finance/Account Department
event:4301,2022-08-19T01:13:00.000Z,complete,Finance/Account Department
event:4351,2022-08-20T10:36:00.000Z,complete,Finance/Account Department
event:4352,2022-08-20T12:36:00.000Z,complete,Finance/Account Department
event:4410,2022-08-22T08:44:00.000Z,complete,Finance/Account Department
event:4414,2022-08-22T09:02:00.000Z,complete,Finance/Account Department
event:4425,2022-08-22T13:16:00.000Z,complete,Finance/Account Department
event:4428,2022-08-22T14:19:00.000Z,complete,Finance/Account Department
event:4433,2022-08-22T16:29:00.000Z,complete,Finance/Account Department
event:4437,2022-08-22T23:35:00.000Z,complete,Finance/Account Department
event:4456,2022-08-23T08:47:00.000Z,complete,Finance/Account Department
event:4467,2022-08-23T13:03:00.000Z,complete,Finance/Account Department
event:4473,2022-08-23T16:48:00.000Z,complete,Finance/Account Department
event:4475,2022-08-23T20:10:00.000Z,complete,Finance/Account Department
event:4499,2022-08-24T11:02:00.000Z,complete,Finance/Account Department
event:4509,2022-08-24T17:18:00.000Z,complete,Finance/Account Department
event:4513,2022-08-25T04:52:00.000Z,complete,Finance/Account Department
event:4600,2022-08-27T06:25:00.000Z,complete,Finance/Account Department
event:4654,2022-08-29T07:02:00.000Z,complete,Finance/Account Department
event:4665,2022-08-29T09:29:00.000Z,complete,Finance/Account Department
event:4675,2022-08-29T12:08:00.000Z,complete,Finance/Account Department
event:4687,2022-08-29T14:50:00.000Z,complete,Finance/Account Department
event:4693,2022-08-29T15:10:00.000Z,complete,Finance/Account Department
event:4695,2022-08-29T15:30:00.000Z,complete,Finance/Account Department
event:4699,2022-08-29T19:01:00.000Z,complete,Finance/Account Department
event:4703,2022-08-30T03:09:00.000Z,complete,Finance/Account Department
event:4756,2022-08-31T13:41:00.000Z,complete,Finance/Account Department
event:4793,2022-09-01T13:20:00.000Z,complete,Finance/Account Department
event:4846,2022-09-02T11:27:00.000Z,complete,Finance/Account Department
event:4854,2022-09-02T14:38:00.000Z,complete,Finance/Account Department
event:4869,2022-09-03T02:37:00.000Z,complete,Finance/Account Department
event:4881,2022-09-03T19:46:00.000Z,complete,Finance/Account Department
event:4943,2022-09-05T09:45:00.000Z,complete,Finance/Account Department
event:4958,2022-09-05T22:40:00.000Z,complete,Finance/Account Department
event:4963,2022-09-06T05:18:00.000Z,complete,Finance/Account Department
event:4976,2022-09-06T07:11:00.000Z,complete,Finance/Account Department
event:5023,2022-09-07T07:04:00.000Z,complete,Finance/Account Department
event:5026,2022-09-07T07:58:00.000Z,complete,Finance/Account Department
event:5056,2022-09-07T17:41:00.000Z,complete,Finance/Account Department
event:5057,2022-09-07T17:50:00.000Z,complete,Finance/Account Department
event:5064,2022-09-08T00:15:00.000Z,complete,Finance/Account Department
event:5065,2022-09-08T00:39:00.000Z,complete,Finance/Account Department
event:5066,2022-09-08T01:05:00.000Z,complete,Finance/Account Department
event:5067,2022-09-08T01:15:00.000Z,complete,Finance/Account Department
event:5109,2022-09-08T08:04:00.000Z,complete,Finance/Account Department
event:5124,2022-09-08T14:09:00.000Z,complete,Finance/Account Department
event:5146,2022-09-09T07:57:00.000Z,complete,Finance/Account Department
event:5150,2022-09-09T08:19:00.000Z,complete,Finance/Account Department
event:5154,2022-09-09T08:34:00.000Z,complete,Finance/Account Department
event:5172,2022-09-10T01:45:00.000Z,complete,Finance/Account Department
event:5173,2022-09-10T03:53:00.000Z,complete,Finance/Account Department
event:5281,2022-09-12T17:07:00.000Z,complete,Finance/Account Department
event:5290,2022-09-12T23:45:00.000Z,complete,Finance/Account Department
event:5325,2022-09-13T12:11:00.000Z,complete,Finance/Account Department
event:5332,2022-09-13T14:58:00.000Z,complete,Finance/Account Department
event:5338,2022-09-13T18:47:00.000Z,complete,Finance/Account Department
event:5377,2022-09-14T15:51:00.000Z,complete,Finance/Account Department
event:5385,2022-09-14T19:53:00.000Z,complete,Finance/Account Department
event:5418,2022-09-15T07:08:00.000Z,complete,Finance/Account Department
event:5447,2022-09-15T12:13:00.000Z,complete,Finance/Account Department
event:5454,2022-09-15T13:53:00.000Z,complete,Finance/Account Department
event:5476,2022-09-15T19:32:00.000Z,complete,Finance/Account Department
event:5477,2022-09-15T20:41:00.000Z,complete,Finance/Account Department
event:5478,2022-09-15T21:05:00.000Z,complete,Finance/Account Department
event:5479,2022-09-15T21:14:00.000Z,complete,Finance/Account Department
event:5484,2022-09-16T03:36:00.000Z,complete,Finance/Account Department
event:5489,2022-09-16T06:15:00.000Z,complete,Finance/Account Department
event:5521,2022-09-16T09:50:00.000Z,complete,Finance/Account Department
event:5523,2022-09-16T09:53:00.000Z,complete,Finance/Account Department
event:5534,2022-09-16T12:39:00.000Z,complete,Finance/Account Department
event:5543,2022-09-16T17:45:00.000Z,complete,Finance/Account Department
event:5544,2022-09-16T18:20:00.000Z,complete,Finance/Account Department
event:5545,2022-09-16T19:14:00.000Z,complete,Finance/Account Department
event:5548,2022-09-17T00:47:00.000Z,complete,Finance/Account Department
event:5550,2022-09-17T01:17:00.000Z,complete,Finance/Account Department
event:5551,2022-09-17T02:04:00.000Z,complete,Finance/Account Department
event:5554,2022-09-17T07:13:00.000Z,complete,Finance/Account Department
event:5557,2022-09-17T11:03:00.000Z,complete,Finance/Account Department
event:5558,2022-09-17T12:06:00.000Z,complete,Finance/Account Department
event:5563,2022-09-17T19:11:00.000Z,complete,Finance/Account Department
event:5564,2022-09-17T23:38:00.000Z,complete,Finance/Account Department
event:5676,2022-09-19T23:19:00.000Z,complete,Finance/Account Department
event:5681,2022-09-20T01:30:00.000Z,complete,Finance/Account Department
event:5713,2022-09-20T12:39:00.000Z,complete,Finance/Account Department
event:5723,2022-09-20T16:16:00.000Z,complete,Finance/Account Department
event:5725,2022-09-20T18:25:00.000Z,complete,Finance/Account Department
event:5726,2022-09-20T21:01:00.000Z,complete,Finance/Account Department
event:5731,2022-09-21T02:10:00.000Z,complete,Finance/Account Department
event:5773,2022-09-21T10:16:00.000Z,complete,Finance/Account Department
event:5777,2022-09-21T10:56:00.000Z,complete,Finance/Account Department
event:5788,2022-09-21T13:37:00.000Z,complete,Finance/Account Department
event:5794,2022-09-21T16:39:00.000Z,complete,Finance/Account Department
event:5796,2022-09-21T17:38:00.000Z,complete,Finance/Account Department
event:5797,2022-09-21T18:12:00.000Z,complete,Finance/Account Department
event:5830,2022-09-22T07:40:00.000Z,complete,Finance/Account Department
event:5833,2022-09-22T08:46:00.000Z,complete,Finance/Account Department
event:5836,2022-09-22T09:10:00.000Z,complete,Finance/Account Department
event:5844,2022-09-22T13:49:00.000Z,complete,Finance/Account Department
event:5847,2022-09-22T14:32:00.000Z,complete,Finance/Account Department
event:5852,2022-09-22T15:57:00.000Z,complete,Finance/Account Department
event:5857,2022-09-22T19:22:00.000Z,complete,Finance/Account Department
event:5859,2022-09-22T20:54:00.000Z,complete,Finance/Account Department
event:5866,2022-09-23T02:08:00.000Z,complete,Finance/Account Department
event:5892,2022-09-23T12:47:00.000Z,complete,Finance/Account Department
event:5905,2022-09-24T10:17:00.000Z,complete,Finance/Account Department
event:5973,2022-09-26T21:19:00.000Z,complete,Finance/Account Department
event:5975,2022-09-26T23:10:00.000Z,complete,Finance/Account Department
event:5978,2022-09-27T03:19:00.000Z,complete,Finance/Account Department
event:5992,2022-09-27T07:13:00.000Z,complete,Finance/Account Department
event:6006,2022-09-27T18:20:00.000Z,complete,Finance/Account Department
event:6010,2022-09-27T22:36:00.000Z,complete,Finance/Account Department
event:6011,2022-09-27T23:19:00.000Z,complete,Finance/Account Department
event:6014,2022-09-28T02:41:00.000Z,complete,Finance/Account Department
event:6044,2022-09-28T17:38:00.000Z,complete,Finance/Account Department
event:6061,2022-09-29T07:24:00.000Z,complete,Finance/Account Department
event:6073,2022-09-29T11:24:00.000Z,complete,Finance/Account Department
event:6080,2022-09-29T15:24:00.000Z,complete,Finance/Account Department
event:6082,2022-09-29T19:10:00.000Z,complete,Finance/Account Department
event:6154,2022-10-02T16:37:00.000Z,complete,Finance/Account Department
event:6215,2022-10-03T10:26:00.000Z,complete,Finance/Account Department
event:6229,2022-10-03T17:21:00.000Z,complete,Finance/Account Department
event:6231,2022-10-03T18:28:00.000Z,complete,Finance/Account Department
event:6234,2022-10-03T21:49:00.000Z,complete,Finance/Account Department
event:6254,2022-10-04T09:31:00.000Z,complete,Finance/Account Department
event:6266,2022-10-05T02:21:00.000Z,complete,Finance/Account Department
event:6268,2022-10-05T06:36:00.000Z,complete,Finance/Account Department
event:6294,2022-10-05T17:02:00.000Z,complete,Finance/Account Department
event:6303,2022-10-06T03:05:00.000Z,complete,Finance/Account Department
event:6328,2022-10-06T08:55:00.000Z,complete,Finance/Account Department
event:6335,2022-10-06T09:12:00.000Z,complete,Finance/Account Department
event:6340,2022-10-06T11:06:00.000Z,complete,Finance/Account Department
event:6350,2022-10-07T02:56:00.000Z,complete,Finance/Account Department
event:6368,2022-10-07T07:29:00.000Z,complete,Finance/Account Department
event:6377,2022-10-07T13:07:00.000Z,complete,Finance/Account Department
event:6381,2022-10-07T14:50:00.000Z,complete,Finance/Account Department
event:6384,2022-10-07T15:57:00.000Z,complete,Finance/Account Department
event:6391,2022-10-08T03:37:00.000Z,complete,Finance/Account Department
event:6394,2022-10-08T06:49:00.000Z,complete,Finance/Account Department
event:6395,2022-10-08T08:29:00.000Z,complete,Finance/Account Department
event:6396,2022-10-08T18:40:00.000Z,complete,Finance/Account Department
event:6454,2022-10-10T12:28:00.000Z,complete,Finance/Account Department
event:6461,2022-10-10T15:17:00.000Z,complete,Finance/Account Department
event:6464,2022-10-10T19:01:00.000Z,complete,Finance/Account Department
