ocel_id,ocel_time,lifecycle,resource
event:745,2022-05-08T10:12:00.000Z,complete,Procurement Department
event:749,2022-05-08T17:21:00.000Z,complete,Procurement Department
event:813,2022-05-09T19:24:00.000Z,complete,Procurement Department
event:880,2022-05-11T08:01:00.000Z,complete,Procurement Department
event:895,2022-05-12T06:55:00.000Z,complete,Procurement Department
event:956,2022-05-13T01:53:00.000Z,complete,Procurement Department
event:1010,2022-05-16T00:42:00.000Z,complete,Procurement Department
event:1072,2022-05-16T08:29:00.000Z,complete,Procurement Department
event:1094,2022-05-16T21:19:00.000Z,complete,Procurement Department
event:1098,2022-05-17T01:29:00.000Z,complete,Procurement Department
event:1160,2022-05-18T05:26:00.000Z,complete,Procurement Department
event:1181,2022-05-18T13:12:00.000Z,complete,Procurement Department
event:1238,2022-05-19T15:44:00.000Z,complete,Procurement Department
event:1264,2022-05-20T19:13:00.000Z,complete,Procurement Department
event:1267,2022-05-20T21:56:00.000Z,complete,Procurement Department
event:1269,2022-05-21T00:54:00.000Z,complete,Procurement Department
event:1336,2022-05-23T15:33:00.000Z,complete,Procurement Department
event:1342,2022-05-23T23:06:00.000Z,complete,Procurement Department
event:1378,2022-05-24T19:28:00.000Z,complete,Procurement Department
event:1379,2022-05-24T20:50:00.000Z,complete,Procurement Department
event:1410,2022-05-25T10:35:00.000Z,complete,Procurement Department
event:1433,2022-05-26T00:50:00.000Z,complete,Procurement Department
event:1450,2022-05-26T07:26:00.000Z,complete,Procurement Department
event:1479,2022-05-27T07:18:00.000Z,complete,Procurement Department
event:1490,2022-05-27T12:09:00.000Z,complete,Procurement Department
event:1494,2022-05-27T12:42:00.000Z,complete,Procurement Department
event:1513,2022-05-28T15:01:00.000Z,complete,Procurement Department
event:1524,2022-05-29T03:13:00.000Z,complete,Procurement Department
event:1525,2022-05-29T06:50:00.000Z,complete,Procurement Department
event:1527,2022-05-29T10:04:00.000Z,complete,Procurement Department
event:1607,2022-05-30T16:54:00.000Z,complete,Procurement Department
event:1613,2022-05-30T21:21:00.000Z,complete,Procurement Department
event:1787,2022-06-05T06:12:00.000Z,complete,Procurement Department
event:1793,2022-06-06T05:37:00.000Z,complete,Procurement Department
event:1830,2022-06-06T08:45:00.000Z,complete,Procurement Department
event:1884,2022-06-07T20:11:00.000Z,complete,Procurement Department
event:1892,2022-06-08T06:18:00.000Z,complete,Procurement Department
event:1919,2022-06-08T10:26:00.000Z,complete,Procurement Department
event:1951,2022-06-09T05:14:00.000Z,complete,Procurement Department
event:1999,2022-06-09T18:42:00.000Z,complete,Procurement Department
event:2036,2022-06-11T06:03:00.000Z,complete,Procurement Department
event:2090,2022-06-14T13:32:00.000Z,complete,Procurement Department
event:2116,2022-06-15T20:23:00.000Z,complete,Procurement Department
event:2134,2022-06-16T21:24:00.000Z,complete,Procurement Department
event:2161,2022-06-18T00:06:00.000Z,complete,Procurement Department
event:2164,2022-06-18T11:24:00.000Z,complete,Procurement Department
event:2165,2022-06-18T13:46:00.000Z,complete,Procurement Department
event:2166,2022-06-18T21:46:00.000Z,complete,Procurement Department
event:2250,2022-06-21T01:49:00.000Z,complete,Procurement Department
event:2290,2022-06-22T06:53:00.000Z,complete,Procurement Department
event:2303,2022-06-22T07:51:00.000Z,complete,Procurement Department
event:2323,2022-06-22T13:51:00.000Z,complete,Procurement Department
event:2339,2022-06-23T06:03:00.000Z,complete,Procurement Department
event:2371,2022-06-23T12:19:00.000Z,complete,Procurement Department
event:2376,2022-06-23T14:49:00.000Z,complete,Procurement Department
event:2419,2022-06-24T11:15:00.000Z,complete,Procurement Department
event:2422,2022-06-24T11:46:00.000Z,complete,Procurement Department
event:2445,2022-06-25T10:47:00.000Z,complete,Procurement Department
event:2560,2022-06-29T11:01:00.000Z,complete,Procurement Department
event:2571,2022-06-29T21:19:00.000Z,complete,Procurement Department
event:2577,2022-06-30T06:24:00.000Z,complete,Procurement Department
event:2608,2022-06-30T10:24:00.000Z,complete,Procurement Department
event:2621,2022-06-30T13:56:00.000Z,complete,Procurement Department
event:2807,2022-07-07T17:20:00.000Z,complete,Procurement Department
event:2852,2022-07-10T01:28:00.000Z,complete,Procurement Department
event:2899,2022-07-11T15:04:00.000Z,complete,Procurement Department
event:2901,2022-07-11T18:35:00.000Z,complete,Procurement Department
event:2906,2022-07-11T23:03:00.000Z,complete,Procurement Department
event:2942,2022-07-12T14:59:00.000Z,complete,Procurement Department
event:2962,2022-07-13T08:27:00.000Z,complete,Procurement Department
event:2983,2022-07-14T01:44:00.000Z,complete,Procurement Department
event:3004,2022-07-15T03:33:00.000Z,complete,Procurement Department
event:3011,2022-07-15T07:09:00.000Z,complete,Procurement Department
event:3026,2022-07-15T17:29:00.000Z,complete,Procurement Department
event:3033,2022-07-16T08:46:00.000Z,complete,Procurement Department
event:3036,2022-07-16T16:44:00.000Z,complete,Procurement Department
event:3134,2022-07-19T00:33:00.000Z,complete,Procurement Department
event:3219,2022-07-20T14:19:00.000Z,complete,Procurement Department
event:3224,2022-07-20T22:17:00.000Z,complete,Procurement Department
event:3281,2022-07-22T06:10:00.000Z,complete,Procurement Department
event:3323,2022-07-22T17:00:00.000Z,complete,Procurement Department
event:3345,2022-07-23T23:58:00.000Z,complete,Procurement Department
event:3349,2022-07-24T04:09:00.000Z,complete,Procurement Department
event:3359,2022-07-24T14:13:00.000Z,complete,Procurement Department
event:3472,2022-07-25T19:32:00.000Z,complete,Procurement Department
event:3643,2022-07-29T16:18:00.000Z,complete,Procurement Department
event:3663,2022-07-30T23:44:00.000Z,complete,Procurement Department
event:3728,2022-08-01T21:06:00.000Z,complete,Procurement Department
event:3752,2022-08-02T21:09:00.000Z,complete,Procurement Department
event:3753,2022-08-03T00:50:00.000Z,complete,Procurement Department
event:3765,2022-08-03T08:13:00.000Z,complete,Procurement Department
event:3774,2022-08-03T15:42:00.000Z,complete,Procurement Department
event:3828,2022-08-04T23:18:00.000Z,complete,Procurement Department
event:3829,2022-08-05T01:10:00.000Z,complete,Procurement Department
event:3830,2022-08-05T02:35:00.000Z,complete,Procurement Department
event:3888,2022-08-06T13:34:00.000Z,complete,Procurement Department
event:3967,2022-08-09T09:17:00.000Z,complete,Procurement Department
event:3986,2022-08-09T21:51:00.000Z,complete,Procurement Department
event:4027,2022-08-10T20:55:00.000Z,complete,Procurement Department
event:4050,2022-08-11T16:51:00.000Z,complete,Procurement Department
event:4076,2022-08-12T17:44:00.000Z,complete,Procurement Department
event:4086,2022-08-13T10:37:00.000Z,complete,Procurement Department
event:4097,2022-08-14T21:25:00.000Z,complete,Procurement Department
event:4167,2022-08-15T22:57:00.000Z,complete,Procurement Department
event:4169,2022-08-16T01:43:00.000Z,complete,Procurement Department
event:4250,2022-08-17T15:02:00.000Z,complete,Procurement Department
event:4258,2022-08-17T23:05:00.000Z,complete,Procurement Department
event:4344,2022-08-19T20:15:00.000Z,complete,Procurement Department
event:4421,2022-08-22T11:57:00.000Z,complete,Procurement Department
event:4449,2022-08-23T08:05:00.000Z,complete,Procurement Department
event:4480,2022-08-24T06:26:00.000Z,complete,Procurement Department
event:4506,2022-08-24T16:02:00.000Z,complete,Procurement Department
event:4507,2022-08-24T16:56:00.000Z,complete,Procurement Department
event:4510,2022-08-24T19:28:00.000Z,complete,Procurement Department
event:4527,2022-08-25T08:12:00.000Z,complete,Procurement Department
event:4542,2022-08-25T14:57:00.000Z,complete,Procurement Department
event:4590,2022-08-26T20:38:00.000Z,complete,Procurement Department
event:4596,2022-08-27T01:43:00.000Z,complete,Procurement Department
event:4609,2022-08-28T00:37:00.000Z,complete,Procurement Department
event:4681,2022-08-29T14:28:00.000Z,complete,Procurement Department
event:4761,2022-08-31T14:06:00.000Z,complete,Procurement Department
event:4765,2022-08-31T19:04:00.000Z,complete,Procurement Department
event:4769,2022-08-31T23:19:00.000Z,complete,Procurement Department
event:4797,2022-09-01T17:07:00.000Z,complete,Procurement Department
event:4801,2022-09-01T23:25:00.000Z,complete,Procurement Department
event:4832,2022-09-02T09:23:00.000Z,complete,Procurement Department
event:4862,2022-09-02T18:00:00.000Z,complete,Procurement Department
event:4864,2022-09-02T20:43:00.000Z,complete,Procurement Department
event:4868,2022-09-03T01:58:00.000Z,complete,Procurement Department
event:4933,2022-09-05T07:03:00.000Z,complete,Procurement Department
event:4980,2022-09-06T08:17:00.000Z,complete,Procurement Department
event:4983,2022-09-06T09:00:00.000Z,complete,Procurement Department
event:4994,2022-09-06T14:33:00.000Z,complete,Procurement Department
event:5002,2022-09-06T18:36:00.000Z,complete,Procurement Department
event:5005,2022-09-06T23:00:00.000Z,complete,Procurement Department
event:5035,2022-09-07T12:37:00.000Z,complete,Procurement Department
event:5053,2022-09-07T15:37:00.000Z,complete,Procurement Department
event:5069,2022-09-08T02:28:00.000Z,complete,Procurement Department
event:5114,2022-09-08T10:38:00.000Z,complete,Procurement Department
event:5128,2022-09-08T17:11:00.000Z,complete,Procurement Department
event:5157,2022-09-09T09:10:00.000Z,complete,Procurement Department
event:5171,2022-09-10T01:01:00.000Z,complete,Procurement Department
event:5181,2022-09-10T10:21:00.000Z,complete,Procurement Department
event:5182,2022-09-10T10:54:00.000Z,complete,Procurement Department
event:5196,2022-09-11T14:04:00.000Z,complete,Procurement Department
event:5199,2022-09-11T18:03:00.000Z,complete,Procurement Department
event:5273,2022-09-12T13:46:00.000Z,complete,Procurement Department
event:5291,2022-09-13T00:17:00.000Z,complete,Procurement Department
event:5322,2022-09-13T10:50:00.000Z,complete,Procurement Department
event:5335,2022-09-13T16:05:00.000Z,complete,Procurement Department
event:5375,2022-09-14T14:55:00.000Z,complete,Procurement Department
event:5383,2022-09-14T18:39:00.000Z,complete,Procurement Department
event:5462,2022-09-15T14:27:00.000Z,complete,Procurement Department
event:5577,2022-09-19T03:17:00.000Z,complete,Procurement Department
event:5578,2022-09-19T04:51:00.000Z,complete,Procurement Department
event:5718,2022-09-20T13:40:00.000Z,complete,Procurement Department
event:5793,2022-09-21T16:37:00.000Z,complete,Procurement Department
event:5802,2022-09-21T22:21:00.000Z,complete,Procurement Department
event:5805,2022-09-22T02:25:00.000Z,complete,Procurement Department
event:5807,2022-09-22T06:50:00.000Z,complete,Procurement Department
event:5864,2022-09-23T00:19:00.000Z,complete,Procurement Department
event:5907,2022-09-24T13:59:00.000Z,complete,Procurement Department
event:5929,2022-09-26T04:47:00.000Z,complete,Procurement Department
event:5967,2022-09-26T15:44:00.000Z,complete,Procurement Department
event:6004,2022-09-27T15:16:00.000Z,complete,Procurement Department
event:6042,2022-09-28T16:21:00.000Z,complete,Procurement Department
event:6066,2022-09-29T08:57:00.000Z,complete,Procurement Department
event:6092,2022-09-30T04:56:00.000Z,complete,Procurement Department
event:6139,2022-10-01T06:05:00.000Z,complete,Procurement Department
event:6141,2022-10-01T11:16:00.000Z,complete,Procurement Department
event:6156,2022-10-03T06:47:00.000Z,complete,Procurement Department
event:6286,2022-10-05T09:42:00.000Z,complete,Procurement Department
event:6346,2022-10-06T15:02:00.000Z,complete,Procurement Department
event:6351,2022-10-07T04:02:00.000Z,complete,Procurement Department
event:6388,2022-10-07T23:40:00.000Z,complete,Procurement Department
event:6397,2022-10-08T19:43:00.000Z,complete,Procurement Department
event:6400,2022-10-09T02:41:00.000Z,complete,Procurement Department
event:6402,2022-10-09T05:20:00.000Z,complete,Procurement Department
event:6405,2022-10-09T09:26:00.000Z,complete,Procurement Department
event:6444,2022-10-10T08:39:00.000Z,complete,Procurement Department
event:6463,2022-10-10T17:27:00.000Z,complete,Procurement Department
event:6499,2022-10-11T21:21:00.000Z,complete,Procurement Department
event:6523,2022-10-12T10:09:00.000Z,complete,Procurement Department
event:6542,2022-10-12T23:13:00.000Z,complete,Procurement Department
event:6608,2022-10-15T06:27:00.000Z,complete,Procurement Department
event:6609,2022-10-15T15:39:00.000Z,complete,Procurement Department
event:6659,2022-10-17T10:36:00.000Z,complete,Procurement Department
event:6786,2022-10-24T05:15:00.000Z,complete,Procurement Department
event:6856,2022-10-25T15:15:00.000Z,complete,Procurement Department
event:6865,2022-10-26T03:55:00.000Z,complete,Procurement Department
event:6924,2022-10-28T19:50:00.000Z,complete,Procurement Department
event:6971,2022-10-31T10:26:00.000Z,complete,Procurement Department
event:7010,2022-11-02T18:54:00.000Z,complete,Procurement Department
event:7013,2022-11-03T05:21:00.000Z,complete,Procurement Department
event:7047,2022-11-05T21:22:00.000Z,complete,Procurement Department
event:7048,2022-11-06T04:47:00.000Z,complete,Procurement Department
event:7117,2022-11-09T18:17:00.000Z,complete,Procurement Department
event:7156,2022-11-11T08:44:00.000Z,complete,Procurement Department
event:7177,2022-11-12T01:16:00.000Z,complete,Procurement Department
event:7229,2022-11-15T22:15:00.000Z,complete,Procurement Department
event:7248,2022-11-17T19:51:00.000Z,complete,Procurement Department
event:7292,2022-11-21T08:43:00.000Z,complete,Procurement Department
event:7313,2022-11-22T11:46:00.000Z,complete,Procurement Department
event:7320,2022-11-23T10:42:00.000Z,complete,Procurement Department
event:7354,2022-11-24T16:43:00.000Z,complete,Procurement Department
event:7361,2022-11-25T01:51:00.000Z,complete,Procurement Department
event:7379,2022-11-25T11:21:00.000Z,complete,Procurement Department
event:7394,2022-11-26T18:33:00.000Z,complete,Procurement Department
event:7432,2022-11-29T18:31:00.000Z,complete,Procurement Department
event:7444,2022-11-30T08:33:00.000Z,complete,Procurement Department
event:7465,2022-12-01T20:58:00.000Z,complete,Procurement Department
event:7475,2022-12-02T09:47:00.000Z,complete,Procurement Department
event:7483,2022-12-02T18:54:00.000Z,complete,Procurement Department
event:7617,2022-12-09T15:01:00.000Z,complete,Procurement Department
event:7627,2022-12-10T22:32:00.000Z,complete,Procurement Department
event:7689,2022-12-13T10:30:00.000Z,complete,Procurement Department
event:7692,2022-12-13T15:33:00.000Z,complete,Procurement Department
event:7696,2022-12-13T20:01:00.000Z,complete,Procurement Department
event:7726,2022-12-14T15:32:00.000Z,complete,Procurement Department
event:7748,2022-12-15T13:19:00.000Z,complete,Procurement Department
event:7823,2022-12-20T03:14:00.000Z,complete,Procurement Department
event:7836,2022-12-20T15:55:00.000Z,complete,Procurement Department
event:7847,2022-12-22T02:46:00.000Z,complete,Procurement Department
event:7867,2022-12-23T03:15:00.000Z,complete,Procurement Department
event:7915,2022-12-26T09:42:00.000Z,complete,Procurement Department
event:7927,2022-12-26T14:10:00.000Z,complete,Procurement Department
event:7947,2022-12-27T21:25:00.000Z,complete,Procurement Department
event:7952,2022-12-28T05:10:00.000Z,complete,Procurement Department
event:7972,2022-12-28T16:34:00.000Z,complete,Procurement Department
event:8013,2022-12-30T10:58:00.000Z,complete,Procurement Department
event:8025,2022-12-31T06:33:00.000Z,complete,Procurement Department
event:8026,2022-12-31T08:31:00.000Z,complete,Procurement Department
event:8031,2022-12-31T18:46:00.000Z,complete,Procurement Department
event:8037,2023-01-01T19:11:00.000Z,complete,Procurement Department
event:8038,2023-01-01T23:45:00.000Z,complete,Procurement Department
event:8151,2023-01-05T10:45:00.000Z,complete,Procurement Department
event:8164,2023-01-05T20:41:00.000Z,complete,Procurement Department
event:8200,2023-01-07T18:49:00.000Z,complete,Procurement Department
event:8210,2023-01-09T06:08:00.000Z,complete,Procurement Department
event:8327,2023-01-10T13:07:00.000Z,complete,Procurement Department
event:8329,2023-01-10T15:18:00.000Z,complete,Procurement Department
event:8393,2023-01-12T16:02:00.000Z,complete,Procurement Department
event:8398,2023-01-12T23:44:00.000Z,complete,Procurement Department
event:8436,2023-01-14T08:49:00.000Z,complete,Procurement Department
event:8471,2023-01-16T10:29:00.000Z,complete,Procurement Department
event:8480,2023-01-16T12:31:00.000Z,complete,Procurement Department
event:8559,2023-01-18T23:30:00.000Z,complete,Procurement Department
event:8593,2023-01-20T06:35:00.000Z,complete,Procurement Department
event:8608,2023-01-20T17:18:00.000Z,complete,Procurement Department
event:8612,2023-01-20T21:25:00.000Z,complete,Procurement Department
event:8706,2023-01-25T00:30:00.000Z,complete,Procurement Department
event:8720,2023-01-25T17:50:00.000Z,complete,Procurement Department
event:8763,2023-01-27T21:14:00.000Z,complete,Procurement Department
event:8767,2023-01-29T03:04:00.000Z,complete,Procurement Department
event:8804,2023-01-30T21:52:00.000Z,complete,Procurement Department
event:8828,2023-02-01T02:44:00.000Z,complete,Procurement Department
event:8832,2023-02-01T07:43:00.000Z,complete,Procurement Department
event:8852,2023-02-02T05:05:00.000Z,complete,Procurement Department
event:8875,2023-02-02T15:13:00.000Z,complete,Procurement Department
event:8936,2023-02-06T09:02:00.000Z,complete,Procurement Department
event:8992,2023-02-07T13:28:00.000Z,complete,Procurement Department
event:8994,2023-02-07T13:52:00.000Z,complete,Procurement Department
event:9016,2023-02-08T09:29:00.000Z,complete,Procurement Department
event:9021,2023-02-08T11:31:00.000Z,complete,Procurement Department
event:9047,2023-02-09T10:19:00.000Z,complete,Procurement Department
event:9056,2023-02-10T01:05:00.000Z,complete,Procurement Department
event:9082,2023-02-10T11:41:00.000Z,complete,Procurement Department
event:9097,2023-02-10T21:44:00.000Z,complete,Procurement Department
event:9105,2023-02-11T09:24:00.000Z,complete,Procurement Department
event:9117,2023-02-12T23:45:00.000Z,complete,Procurement Department
event:9118,2023-02-13T06:33:00.000Z,complete,Procurement Department
event:9291,2023-02-15T17:47:00.000Z,complete,Procurement Department
event:9372,2023-02-17T14:22:00.000Z,complete,Procurement Department
event:9535,2023-02-21T22:38:00.000Z,complete,Procurement Department
event:9537,2023-02-22T01:40:00.000Z,complete,Procurement Department
event:9605,2023-02-23T19:05:00.000Z,complete,Procurement Department
event:9637,2023-02-24T20:39:00.000Z,complete,Procurement Department
event:9641,2023-02-25T02:42:00.000Z,complete,Procurement Department
event:9645,2023-02-25T15:34:00.000Z,complete,Procurement Department
event:9651,2023-02-26T04:39:00.000Z,complete,Procurement Department
event:9654,2023-02-27T04:12:00.000Z,complete,Procurement Department
event:9682,2023-02-27T09:21:00.000Z,complete,Procurement Department
event:9730,2023-02-28T14:04:00.000Z,complete,Procurement Department
event:9746,2023-03-01T01:50:00.000Z,complete,Procurement Department
event:9748,2023-03-01T02:22:00.000Z,complete,Procurement Department
event:9749,2023-03-01T04:08:00.000Z,complete,Procurement Department
event:9751,2023-03-01T05:51:00.000Z,complete,Procurement Department
event:9782,2023-03-01T12:17:00.000Z,complete,Procurement Department
event:9801,2023-03-01T17:42:00.000Z,complete,Procurement Department
event:9804,2023-03-01T20:46:00.000Z,complete,Procurement Department
event:9808,2023-03-02T02:39:00.000Z,complete,Procurement Department
event:9837,2023-03-02T11:57:00.000Z,complete,Procurement Department
event:9854,2023-03-03T04:29:00.000Z,complete,Procurement Department
event:9856,2023-03-03T05:57:00.000Z,complete,Procurement Department
event:9902,2023-03-04T05:14:00.000Z,complete,Procurement Department
event:9904,2023-03-04T08:07:00.000Z,complete,Procurement Department
event:9909,2023-03-04T18:59:00.000Z,complete,Procurement Department
event:9911,2023-03-05T01:15:00.000Z,complete,Procurement Department
event:9912,2023-03-05T18:04:00.000Z,complete,Procurement Department
event:9983,2023-03-06T17:41:00.000Z,complete,Procurement Department
event:10025,2023-03-08T00:51:00.000Z,complete,Procurement Department
event:10029,2023-03-08T07:16:00.000Z,complete,Procurement Department
event:10079,2023-03-08T14:20:00.000Z,complete,Procurement Department
event:10092,2023-03-08T23:27:00.000Z,complete,Procurement Department
event:10293,2023-03-13T18:06:00.000Z,complete,Procurement Department
event:10414,2023-03-15T23:36:00.000Z,complete,Procurement Department
event:10478,2023-03-17T15:23:00.000Z,complete,Procurement Department
event:10491,2023-03-18T14:34:00.000Z,complete,Procurement Department
event:10494,2023-03-18T21:51:00.000Z,complete,Procurement Department
event:10540,2023-03-20T08:43:00.000Z,complete,Procurement Department
event:10611,2023-03-21T20:16:00.000Z,complete,Procurement Department
event:10646,2023-03-23T18:10:00.000Z,complete,Procurement Department
event:10703,2023-03-25T15:11:00.000Z,complete,Procurement Department
event:10706,2023-03-25T19:58:00.000Z,complete,Procurement Department
event:10737,2023-03-27T07:44:00.000Z,complete,Procurement Department
event:10769,2023-03-28T00:28:00.000Z,complete,Procurement Department
event:10785,2023-03-28T08:04:00.000Z,complete,Procurement Department
event:10791,2023-03-28T09:47:00.000Z,complete,Procurement Department
event:10843,2023-03-29T12:44:00.000Z,complete,Procurement Department
event:10846,2023-03-29T21:12:00.000Z,complete,Procurement Department
event:10847,2023-03-30T00:52:00.000Z,complete,Procurement Department
event:10854,2023-03-30T06:50:00.000Z,complete,Procurement Department
event:10882,2023-03-30T17:34:00.000Z,complete,Procurement Department
event:10941,2023-04-01T13:23:00.000Z,complete,Procurement Department
event:10945,2023-04-01T21:49:00.000Z,complete,Procurement Department
event:11004,2023-04-03T14:40:00.000Z,complete,Procurement Department
event:11038,2023-04-04T13:31:00.000Z,complete,Procurement Department
event:11050,2023-04-05T05:35:00.000Z,complete,Procurement Department
event:11108,2023-04-07T04:32:00.000Z,complete,Procurement Department
event:11125,2023-04-07T16:25:00.000Z,complete,Procurement Department
event:11126,2023-04-07T16:48:00.000Z,complete,Procurement Department
event:11135,2023-04-08T04:48:00.000Z,complete,Procurement Department
event:11145,2023-04-09T07:53:00.000Z,complete,Procurement Department
event:11224,2023-04-10T13:57:00.000Z,complete,Procurement Department
event:11231,2023-04-10T20:12:00.000Z,complete,Procurement Department
event:11473,2023-04-17T08:45:00.000Z,complete,Procurement Department
event:11563,2023-04-21T01:33:00.000Z,complete,Procurement Department
event:11579,2023-04-22T03:40:00.000Z,complete,Procurement Department
event:11632,2023-04-25T20:18:00.000Z,complete,Procurement Department
event:11633,2023-04-25T21:29:00.000Z,complete,Procurement Department
event:11669,2023-04-27T12:14:00.000Z,complete,Procurement Department
event:11674,2023-04-28T01:14:00.000Z,complete,Procurement Department
event:11689,2023-04-28T18:21:00.000Z,complete,Procurement Department
event:11697,2023-04-30T02:18:00.000Z,complete,Procurement Department
event:11744,2023-05-01T13:40:00.000Z,complete,Procurement Department
event:11759,2023-05-02T15:01:00.000Z,complete,Procurement Department
event:11763,2023-05-02T20:39:00.000Z,complete,Procurement Department
event:11803,2023-05-04T16:55:00.000Z,complete,Procurement Department
event:11825,2023-05-06T15:52:00.000Z,complete,Procurement Department
event:11828,2023-05-07T09:05:00.000Z,complete,Procurement Department
event:11830,2023-05-07T17:05:00.000Z,complete,Procurement Department
event:11893,2023-05-08T11:09:00.000Z,complete,Procurement Department
event:11896,2023-05-08T11:33:00.000Z,complete,Procurement Department
event:11950,2023-05-09T21:01:00.000Z,complete,Procurement Department
event:11979,2023-05-10T22:07:00.000Z,complete,Procurement Department
event:12023,2023-05-12T00:04:00.000Z,complete,Procurement Department
event:12024,2023-05-12T03:40:00.000Z,complete,Procurement Department
event:12097,2023-05-15T11:36:00.000Z,complete,Procurement Department
event:12104,2023-05-16T03:56:00.000Z,complete,Procurement Department
event:12105,2023-05-16T06:44:00.000Z,complete,Procurement Department
event:12133,2023-05-17T08:01:00.000Z,complete,Procurement Department
event:12150,2023-05-17T21:39:00.000Z,complete,Procurement Department
event:12153,2023-05-17T23:57:00.000Z,complete,Procurement Department
event:12204,2023-05-19T16:58:00.000Z,complete,Procurement Department
event:12215,2023-05-20T17:55:00.000Z,complete,Procurement Department
event:12278,2023-05-22T07:33:00.000Z,complete,Procurement Department
event:12282,2023-05-22T08:00:00.000Z,complete,Procurement Department
event:12454,2023-05-25T09:56:00.000Z,complete,Procurement Department
event:12471,2023-05-25T20:34:00.000Z,complete,Procurement Department
event:12497,2023-05-26T10:30:00.000Z,complete,Procurement Department
event:12504,2023-05-26T19:59:00.000Z,complete,Procurement Department
event:12515,2023-05-27T21:30:00.000Z,complete,Procurement Department
event:12516,2023-05-27T23:15:00.000Z,complete,Procurement Department
event:12524,2023-05-28T15:49:00.000Z,complete,Procurement Department
event:12601,2023-05-29T14:31:00.000Z,complete,Procurement Department
event:12613,2023-05-29T21:04:00.000Z,complete,Procurement Department
event:12678,2023-05-31T09:34:00.000Z,complete,Procurement Department
event:12717,2023-06-01T09:34:00.000Z,complete,Procurement Department
event:12729,2023-06-01T19:54:00.000Z,complete,Procurement Department
event:12773,2023-06-03T02:29:00.000Z,complete,Procurement Department
event:12814,2023-06-05T07:39:00.000Z,complete,Procurement Department
event:12832,2023-06-05T16:45:00.000Z,complete,Procurement Department
event:12845,2023-06-06T06:48:00.000Z,complete,Procurement Department
event:12991,2023-06-09T16:56:00.000Z,complete,Procurement Department
event:12994,2023-06-09T22:39:00.000Z,complete,Procurement Department
event:12997,2023-06-10T01:08:00.000Z,complete,Procurement Department
event:13075,2023-06-12T22:27:00.000Z,complete,Procurement Department
event:13113,2023-06-13T21:27:00.000Z,complete,Procurement Department
event:13115,2023-06-14T03:01:00.000Z,complete,Procurement Department
event:13156,2023-06-15T13:43:00.000Z,complete,Procurement Department
event:13178,2023-06-16T22:26:00.000Z,complete,Procurement Department
event:13188,2023-06-19T01:40:00.000Z,complete,Procurement Department
event:13214,2023-06-19T10:10:00.000Z,complete,Procurement Department
event:13224,2023-06-19T13:59:00.000Z,complete,Procurement Department
event:13236,2023-06-20T03:31:00.000Z,complete,Procurement Department
event:13292,2023-06-22T14:52:00.000Z,complete,Procurement Department
event:13300,2023-06-22T22:13:00.000Z,complete,Procurement Department
event:13331,2023-06-25T13:47:00.000Z,complete,Procurement Department
event:13334,2023-06-25T14:29:00.000Z,complete,Procurement Department
event:13366,2023-06-26T07:36:00.000Z,complete,Procurement Department
event:13389,2023-06-27T04:43:00.000Z,complete,Procurement Department
event:13390,2023-06-27T05:40:00.000Z,complete,Procurement Department
